Letter_ID,Sender_ID,Sender_Name,Recipient_ID,Recipient_Name,Date,Dispatch_Location,Dispatch_Location_Abbr,Mentioned_Person_ID,Mentioned_Person,Mentioned_Org_ID,Mentioned_Org,Mentioned_Places_Abbr,Mentioned_Places,Recipient_Adress,Mentioned_Works_IDs
B18850409LJ,peHI,HENRIK IBSEN,peLJ,LUDVIG JOSEPHSON,1885-04-09,ROMA,Rom,"'peSiI, peEHi, peFH'",,,,Sthlm,Stockholm,,woBr
B18850425FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1885-04-25,ROMA,Rom,"'peLJ, peEF, peLuH, peCT'",,orgKT,,"'Ty, Bod, D, Kri, Mun, Sthlm, Aric, Kbh, Dk'","'Tyrol, Bodensøen, Tyskland, Kristiania, München, Stockholm, Ariccia, København, Danmark'",,"'woRo, woBr, woDu, woVi'"
B18850425CT,peHI,HENRIK IBSEN,peCT,CHRISTIAN TØNSBERG,1885-04-25,ROMA,Rom,"'peSuI, peMDTg'",,,,"'Kri, N'","'Kristiania, Norge'",,
B18850519HBa,peHI,HENRIK IBSEN,peHBa,HERMAN BANG,1885-05-19,ROMA,Rom,,,,,,,,
B18850523PLi,peHI,HENRIK IBSEN,pePLi,PAUL LINDAU,1885-05-23,ROMA,Rom,,,,,"'Berl, Mun'","'Berlin, München'","'Herrn Dr: Paul Lindau., v. d. Heydt-Strasse 1., Berlin.'",
Budat18850705KB,peHI,HENRIK IBSEN,peKB,KARL BOMHOFF,1885-07-05,TRONDHEIM,Trhm,"'peMBom, peABom'",,,,,,,
B18850711FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1885-07-11,MOLDE,Mol,"'peSuI, peSiI'",,,,"'Kbh, Kri, Trhm, Sthlm, D'","'København, Kristiania, Trondhjem, Stockholm, Tyskland'",,
B18850721NRo,peHI,HENRIK IBSEN,peNRo,NORDAHL ROLFSEN,1885-07-21,MOLDE,Mol,"'peFH, peFHa, pePLi, peMG'",,,,Mun,München,,
B18850912FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1885-09-12,BERGEN,Berg,peTAn,,,,Kbh,København,,
B18850924FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1885-09-24,KRISTIANIA,Kri,,,orgKT,,"'Kbh, Mol'","'København, Molde'",,"'woPG, woKK'"
B18850926ORi,peHI,HENRIK IBSEN,peORi,OLE RICHTER,1885-09-26,KRISTIANIA,Kri,peSiI,,,,,,,
B18850928KrArb,peHI,HENRIK IBSEN,orgKrArb,KRISTIANIA ARBEIDERSAMFUND,1885-09-28,KRISTIANIA,Kri,,,,,,,,
B18851003AuLa,peHI,HENRIK IBSEN,peAuLa,AUGUST LARSEN,1885-10-03,KØBENHAVN,Kbh,peFH,,,,,,"'Herr bogholder, August Larsen., Gyldendalske boghandel., Klareboderne 10.'",
B18851015Aftp,peHI,HENRIK IBSEN,orgAftp,AFTENPOSTEN,1885-10-15,MÜNCHEN,Mun,,,,,,,"'Aftenposten’s expedition., Kristiania., Norwegen.'",
B18851023FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1885-10-23,MÜNCHEN,Mun,,,,,Kbh,Kbhvn,,
B18851023Stud,peHI,HENRIK IBSEN,orgStud,DET NORSKE STUDENTERSAMFUND,1885-10-23,MÜNCHEN,Mun,"'peLD, peOTFM, peORode'",,orgKrArb,,"'Kri, Kbh, N'","'Kristiania, København, Norge'",,
B18851026FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1885-10-26,MÜNCHEN,Mun,"'peTAn, peLJ, peJLi, peBG, peHHermann, peMG, peHGr'",,"'orgStud, orgChrTh, orgKT'",,"'N, SE, Rom, Kbh'","'Norge, Sveriges, Rom, København'",,woPG
Budat188510JLi,peHI,HENRIK IBSEN,peJLi,JONAS LIE,1885-10,MÜNCHEN,Mun,,,,,,,,
B18851104Hoh,peHI,HENRIK IBSEN,orgHoh,HOHLENBERG,1885-11-04,MÜNCHEN,Mun,,,orgGyl,,,,,
B18851108FSL,peHI,HENRIK IBSEN,peFSL,FREDRIK STANG LUND,1885-11-08,MÜNCHEN,Mun,,,,,"'N, Eu'","'Norge, Europa'",,
B18851110VG,peHI,HENRIK IBSEN,orgVG,VERDENS GANG,1885-11-10,MÜNCHEN,Mun,peNL,,,,,,,
B18851117TAn,peHI,HENRIK IBSEN,peTAn,THEODOR ANDERSEN,1885-11-17,MÜNCHEN,Mun,peLJ,,,,"'Kri, Kbh'","'Kristiania, København'",,woPG
B18851123EBo,peHI,HENRIK IBSEN,peEBo,ERNST BOJESEN,1885-11-23,MÜNCHEN,Mun,peHeJa,,,,Dk plSE plN,de tre nordiske lande,,
B18851204FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1885-12-04,MÜNCHEN,Mun,"'peSiI, peLD, peTAn'",,"'orgStud, orgFriStud'",,Kbh,København,,"'woHv, woRo, woPG'"
B18851211FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1885-12-11,MÜNCHEN,Mun,,,,,,,,woPG
B18851214EBr,peHI,HENRIK IBSEN,peEBr,EDVARD BRANDES,1885-12-14,MÜNCHEN,Mun,,,orgPolit,,,,,"'woHv, woRo'"
B18851221FriStud,peHI,HENRIK IBSEN,orgFriStud,DEN FRISINNEDE STUDENTERFORENING,1885-12-21,MÜNCHEN,Mun,,,,,Kri,Kristiania,,
B18851222BB,peHI,HENRIK IBSEN,peBB,BJØRNSTJERNE BJØRNSON,1885-12-22,MÜNCHEN,Mun,"'peAKie, peBBj, peEjBj, peMG, peEBj, peSiI, peSuI'",,"'orgStort, orgKdep'",,"'Kri, Kbh, Fur, Wash'","'Kristiania, København, Fürth, Washington'",,
B18851224FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1885-12-24,MÜNCHEN,Mun,"'peSiI, peSuI'",,,,"'Wash, Sthlm'","'Washington, Stockholm'",,
B18860113EBo,peHI,HENRIK IBSEN,peEBo,ERNST BOJESEN,1886-01-13,MÜNCHEN,Mun,,,,,,,,
B18860116NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1886-01-16,MÜNCHEN,Mun,,,,,"'Kri, Rom'","'Kristiania, Rom'",,
B18860128FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1886-01-28,MÜNCHEN,Mun,"'peTAn, peFH, peLJ, peSiI, peGB'",,,,"'Sthlm, Lon, Am, Dk, Kbh'","'Stockholm, London, Amerika, Danmark, København'",,"'woPG, woKE'"
B18860131GeorgII,peHI,HENRIK IBSEN,peGeorgII,GEORG 2.,1886-01-31,MÜNCHEN,Mun,peEFra,,,,"'Mei, It, Rom, Ama, Sorr'","'Liebenstein, Italien, Rom, Amalfi, Sorrento'",,"'woSS, woDu, woGe, woFo, woVi, woHv, woRo'"
B18860204TAn,peHI,HENRIK IBSEN,peTAn,THEODOR ANDERSEN,1886-02-04,MÜNCHEN,Mun,,,,,Kbh,København,,woPG
B18860214CS,peHI,HENRIK IBSEN,peCS,CARL SNOILSKY,1886-02-14,MÜNCHEN,Mun,"'peESn, peSuI, peZT, peSiI, peLD'",,orgStud,,"'Mdh, Afr, Ska, Mol, N, Sthlm, Dre, Wash'","'Middelhavet, Afrika, Skandinaviens, Molde, Norge, Stockholm, Dresden, Washington'",,"'woHv, woRo'"
B18860217NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1886-02-17,MÜNCHEN,Mun,"'peSiI, peSuI'",,,,"'Kri, Am, Wash'","'Kristiania, Amerika, Washington'",,
B18860218EBrau,peHI,HENRIK IBSEN,peEBrau,ERNST BRAUSEWETTER,1886-02-18,MÜNCHEN,Mun,peTA,,,,Lei,Leipzig,,woVi
B18860220EF,peHI,HENRIK IBSEN,peEF,EDVARD FALLESEN,1886-02-20,MÜNCHEN,Mun,peFH,,orgKT,,Kbh,København,,"'woHv, woRo, woKK, woGe'"
B18860225FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1886-02-25,MÜNCHEN,Mun,"'peEF, peHeJa, peEdLa, pePPet, peJoJ, peFAl, peRE, peLeeb, peFHa, peCGVBi, peWMR, peJHof, peJHGF, peEP, peJKr, peHOl, peJLFH'",,"'orgKT, orgHoh, orgStud'",,"'Kri, Sthlm, Kbh, Rom, Dre'","'Kristiania, Stockholm, København, Rom, Dresden'",,"'woRo, woC1'"
B18860306FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1886-03-06,MÜNCHEN,Mun,"'peLJ, peHeJa, peJH, peJLFH'",,,,,,,"'woPG, woKE'"
B18860313LJ,peHI,HENRIK IBSEN,peLJ,LUDVIG JOSEPHSON,1886-03-13,MÜNCHEN,Mun,peFH,,,,"'Sthlm, Kbh'","'Stokholm, København'",,woKE
B18860326JHSA,peHI,HENRIK IBSEN,peJHSA,SEVERIN ABRAHAMS,1886-03-26,MÜNCHEN,Mun,peEF,,orgKT,,Kbh,København,,woKK
B18860407OSch,peHI,HENRIK IBSEN,peOSch,OSWALD SCHMIDT,1886-04-07,MÜNCHEN,Mun,,,,,,,,
B18860410LJ,peHI,HENRIK IBSEN,peLJ,LUDVIG JOSEPHSON,1886-04-10,MÜNCHEN,Mun,,,,,Sthlm,Stockholm,,woKE
B18860419Polit,peHI,HENRIK IBSEN,orgPolit,POLITIKEN,1886-04-19,MÜNCHEN,Mun,peSiI,,orgGyl,,"'Wash, Am'","'Washington, U. S. America'",,
B18860628NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1886-06-28,MÜNCHEN,Mun,peSiI,,,,,,,woRo
Budat1886NR,peHI,HENRIK IBSEN,peNR,NIELS RAVNKILDE,1886-07,MÜNCHEN,Mun,"'peFRi, peBG, peSuI, peFamG, peTG'",,,,"'Dk, Goss'","'Danmark, Gossensass'",,woRo
B18860713FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1886-07-13,MÜNCHEN,Mun,"'peEF, peVR, peLJ'",,,,Got,Göteborg,,"'woRo, woKK, woF2, woKE'"
B18860725FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1886-07-25,MÜNCHEN,Mun,"'peEF, peJHSA'",,,,,,,"'woRo, woKK'"
B18860731LuGr,peHI,HENRIK IBSEN,peLuGr,LUDWIG GRÖBNER,1886-07-31,MÜNCHEN,Mun,,,,,Goss,Gossensass,,
B18860807TAn,peHI,HENRIK IBSEN,peTAn,THEODOR ANDERSEN,1886-08-07,MÜNCHEN,Mun,"'peEHi, peEF'",,orgKT,,"'Kbh, Sthlm'","'København, Stockholm'",,"'woPG, woBr, woRo'"
B18860828FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1886-08-28,MÜNCHEN,Mun,,,,,,,,"'woDi, woEt_vers, woPG, woRo'"
B18860913NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1886-09-13,MÜNCHEN,Mun,"'peSuI, peUL'",,,,Kri,Kristiania,,woRo
B18860922FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1886-09-22,MÜNCHEN,Mun,,,,,,,,
B18860928FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1886-09-28,MÜNCHEN,Mun,,,,,,,,woRo
B18861002FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1886-10-02,MÜNCHEN,Mun,,,orgKT,,"'N, SE'","'Norge, Sverig'",,"'woRo, woKK'"
B18861030FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1886-10-30,MÜNCHEN,Mun,"'peWL, peAuLa, peEF, peAKie, peCKFM'",,orgKT,,"'Berl, Rom'","'Berlin, Rom'",,"'woRo, woKK, woSS'"
B18861104FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1886-11-04,MÜNCHEN,Mun,"'peEF, peJH, peAKie'",,orgKT,,,,,"'woRo, woG2'"
B18861106FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1886-11-06,MÜNCHEN,Mun,"'peWL, peEF, peAKie, peSiI, peTAn'",,"'orgPR, orgKT'",,"'Kbh, Wash, Am'","'København, Washington, America'",,"'woRo, woKK, woSS'"
B18861110GB,peHI,HENRIK IBSEN,peGB,GEORG BRANDES,1886-11-10,MÜNCHEN,Mun,"'peJS, peMLut, peSiI, peGBr'",,,,"'N, Kri, War, Dk, Skag, Kbh'","'Norge, Kristiania, Warschau, Danmark, Skagen, Kbh'",,woRo
B18861113GeorgII,peHI,HENRIK IBSEN,peGeorgII,GEORG 2.,1886-11-13,MÜNCHEN,Mun,peEFra,,,,Mei,Meiningen,,woGe
B18861115FWa,peHI,HENRIK IBSEN,peFWa,FRANZ WALLNER,1886-11-15,MÜNCHEN,Mun,peMvB,,,,Berl,Berlin,,woGe
B18861118FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1886-11-18,MÜNCHEN,Mun,"'peEF, peJLH, peMT, peCKFM, peGB, peEBr, peMGRe, peUvF, peVaVa, peNRo, peVCHH'",,"'orgKoTh, orgNatSc, orgChrTh'",,"'Sthlm, Link, Hel'","'Stockholm, Linköping, Helsingfors'",,woRo
B18861129FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1886-11-29,MÜNCHEN,Mun,"'peAKie, peAuLa, peSiI'",,,,"'Wash, Kbh'","'Washington, København'",,woRo
B18861206HSch,peHI,HENRIK IBSEN,peHSch,HANS SCHRØDER,1886-12-06,MÜNCHEN,Mun,peFH,,orgChrTh,,"'Kri, D'","'Kristiania, Tyskland'",,woRo
B18861208JPe,peHI,HENRIK IBSEN,peJPe,JULIUS PETERSEN,1886-12-08,MÜNCHEN,Mun,peFH,,orgGyl,,Kbh,København,,woRo
B18861208NN_Bin_sehr,peHI,HENRIK IBSEN,peNN,UKJENT MOTTAGER,1886-12-08,MÜNCHEN,Mun,,,,,,,,
B18861214GeorgII,peHI,HENRIK IBSEN,peGeorgII,GEORG 2.,1886-12-14,MÜNCHEN,Mun,,,,,Mei,Meiningen,,
B18861215AL,peHI,HENRIK IBSEN,peAL,AUGUST LINDBERG,1886-12-15,MÜNCHEN,Mun,"'peJLAL, peGeorgII, peAWLin'",,orgGotT,,"'Got, SE, Sthlm, Berg, Kri, Trhm, Sta, N, Mei'","'Göteborg, Sverig, Stockholm, Bergen, Kristianias, Trondhjem, Stavanger, Norge, Meiningen'",,"'woRo, woGe'"
B18861216LP,peHI,HENRIK IBSEN,peLP,LUDWIG PASSARGE,1886-12-16,MÜNCHEN,Mun,peEPas,,,,Goss,Gossensass,,
B18861216NN_Sehr_geehrter,peHI,HENRIK IBSEN,peNN,UKJENT MOTTAGER,1886-12-16,MÜNCHEN,Mun,,,,,,,,
B18861218HSch,peHI,HENRIK IBSEN,peHSch,HANS SCHRØDER,1886-12-18,MÜNCHEN,Mun,,,,,Mei,Meiningen,,"'woRo, woGe'"
B18861219FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1886-12-19,MÜNCHEN,Mun,"'peSiI, peJPe, peJLAL, peAL, peEF, peGeorgII, peSuI'",,"'orgChrTh, orgNatSc, orgGotT, orgKoTh'",,"'SE, N, Fin, Dk, Sthlm, Mei'","'Sverig, Norge, Finland, Danmark, Stockholm, Meiningen'",,"'woRo, woGe'"
B18861221SuI,peHI,HENRIK IBSEN,peSuI,SUSANNA IBSEN,1886-12-21,MEININGEN,Mei,"'pevR, peGeorgII, peEFra, pePLi, peRV, peHRvH, peHEvC, peBern, peCharlotte, peSiI, peLin'",,,,"'Wur, Mun, Berl, Nord'","'Würzburg, München, Berlin, Nordkap'",,woGe
B18861230HSch,peHI,HENRIK IBSEN,peHSch,HANS SCHRØDER,1886-12-30,MÜNCHEN,Mun,"'peHFHa, peCBruun, peARei, peSPa, peOHa, peHeKl, peJSel, peAI, peBBj'",,,,Kri,Kristiania,,"'woRo, woVi'"
B18861231EFra,peHI,HENRIK IBSEN,peEFra,HELENE FREIFRAU VON HELDBURG,1886-12-31,MÜNCHEN,Mun,peGeorgII,,,,Mei,Meiningen,,
B18870102HSch,peHI,HENRIK IBSEN,peHSch,HANS SCHRØDER,1887-01-02,MÜNCHEN,Mun,"'peLG, peSG, peJFB, peARei, peOHa, peBBj, peHFHa, peCBruun, peHeKl, peSPa'",,orgChrTh,,,,,woRo
B18870104MG,peHI,HENRIK IBSEN,peMG,MARCUS GRØNVOLD,1887-01-04,MÜNCHEN,Mun,peHGr,,,,,,,
B18870105FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1887-01-05,MÜNCHEN,Mun,peGeorgII,,,,"'Mei, Berl, D'","'Meiningen, Berlin, Tyskland'",,woGe
B18870106OBr,peHI,HENRIK IBSEN,peOBr,OTTO BRAHM,1887-01-06,MÜNCHEN,Mun,,,,,,,,
B18870107CS,peHI,HENRIK IBSEN,peCS,CARL SNOILSKY,1887-01-07,MÜNCHEN,Mun,peSuI,,,,"'Mei, Berl'","'Meiningen, Berlin'",,
B18870116HSch,peHI,HENRIK IBSEN,peHSch,HANS SCHRØDER,1887-01-16,MÜNCHEN,Mun,"'peHFHa, peSG, peLG, peCBruun, peBBj, peOHa'",,orgChrTh,,,,,
B18870118NN_SehrGeehrter,peHI,HENRIK IBSEN,peNN,UKJENT MOTTAGER,1887-01-18,MÜNCHEN,Mun,,,,,,,,
B18870126FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1887-01-26,MÜNCHEN,Mun,"'peEF, peJH, peHD, peMvB, peWL'",,"'orgKT, orgPR, orgDV'",,Berl,Berlin,,"'woRo, woKK, woGe, woFo'"
B18870127JLi,peHI,HENRIK IBSEN,peJLi,JONAS LIE,1887-01-27,MÜNCHEN,Mun,"'peSuI, peBB, peTHL'",,,,"'Skag, N'","'Skagen, Norge'","'Monsieur Jonas Lie., Avenue de la Grande-Armée, 7., Paris.'",
B18870204JHo,peHI,HENRIK IBSEN,peJHo,JULIUS HOFFORY,1887-02-04,MÜNCHEN,Mun,"'peMvB, peSFi, peEK, peTA, peOBr, pePS'",,orgPR,,"'Berl, Mun'","'Berlin, München'",,"'woVi, woF2, woRo, woGe'"
B18870205HSch,peHI,HENRIK IBSEN,peHSch,HANS SCHRØDER,1887-02-05,MÜNCHEN,Mun,,,orgNatSc,,Kri,Kristiania,,woRo
B18870213BK,peHI,HENRIK IBSEN,peBK,BJØRN KRISTENSEN,1887-02-13,MÜNCHEN,Mun,,,,,,,"'Herr stud. art., Bjørn Kristensen., Pilestrædet 8, Kristiania., Norwegen., Abs: Dr: Henrik Ibsen., Maximilianstrasse 32., München.'",woRo
B18870228HS,peHI,HENRIK IBSEN,peHS,HANS SCHLYTTER,1887-02-28,MÜNCHEN,Mun,,,,,,,,
B18870228KongO2,peHI,HENRIK IBSEN,peKongO2,OSCAR 2.,1887-02-28,MÜNCHEN,Mun,peGeorgII,,,,,,,
B18870304NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1887-03-04,MÜNCHEN,Mun,"'peSuI, peAGa, peHJa'",,orgNatSc,,Kri,Kristiania,,woRo
B18870325SR,peHI,HENRIK IBSEN,peSR,SOPHIE REIMERS,1887-03-25,MÜNCHEN,Mun,peHSch,,orgChrTh,,,,"'Frøken Sofie Reimers,, skuespillerinde ved , ., Kristiania., Norwegen.'",
B18870329MLe,peHI,HENRIK IBSEN,peMLe,MAX LESSER,1887-03-29,MÜNCHEN,Mun,,,,,,,"'Herrn Max Lesser., Bernburgerstrasse. 7. I., Berlin.'",woFo
B18870407OSch,peHI,HENRIK IBSEN,peNN,OSWALD SCHMIDT,1887-04-07,MÜNCHEN,Wei,,,,,,,,
B18870412NatSc,peHI,HENRIK IBSEN,orgNatSc,BERGENS NATIONALE SCENE,1887-04-12,MÜNCHEN,Mun,peNL,,,,"'Kri, Mun'","'Kristiania, München'","'Direktionen, for Bergens teater., Bergen, in Norwegen.'",woRo
B18870414NRo,peHI,HENRIK IBSEN,peNRo,NORDAHL ROLFSEN,1887-04-14,MÜNCHEN,Mun,peNL,,,,,,,
B18870415BBj,peHI,HENRIK IBSEN,peBBj,BJØRN BJØRNSON,1887-04-15,MÜNCHEN,Mun,peJeSa,,,,,,"'Herr sceneinstruktør, Bjørn Bjørnson., Kristiania., Norwegen.'","'woGe, woRo'"
B18870419HSch,peHI,HENRIK IBSEN,peHSch,HANS SCHRØDER,1887-04-19,MÜNCHEN,Mun,peNL,,,,,,"'Herr teaterchef Schrøder., Kristiania., Norwegen.'",
B18870419NRo,peHI,HENRIK IBSEN,peNRo,NORDAHL ROLFSEN,1887-04-19,MÜNCHEN,Mun,,,,,,,,
B18870421NN_Hochgeehrter_Herr,peHI,HENRIK IBSEN,peNN,UKJENT MOTTAGER,1887-04-21,MÜNCHEN,Mun,,,,,,,,
B18870421TA,peHI,HENRIK IBSEN,peTA,THEODOR ACKERMANN,1887-04-21,MÜNCHEN,Mun,,,,,,,,
B18870422MvB,peHI,HENRIK IBSEN,peMvB,MARIE VON BORCH,1887-04-22,MÜNCHEN,Mun,"'peSFi, peAZ'",,orgKT,,,,,
B18870425FRi,peHI,HENRIK IBSEN,peFRi,FANNY RIIS,1887-04-25,MÜNCHEN,Mun,,,orgSF,,,,"'Signorina Fanny Riis, Via Condotti 21, Roma, Italia.'",
B18870426NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1887-04-26,MÜNCHEN,Mun,"'peSiI, peUL'",,"'orgNatSc, orgAftp, orgDagbl, orgVG, orgDampD, orgChrTh'",,,,,woRo
B18870503FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1887-05-03,MÜNCHEN,Mun,"'peEK, peBB, peEReck, pePELM'",,,,"'Kbh, Berl'","'København, Berlin'",,"'woHH, woF2, woSS, woG2'"
B18870510AL,peHI,HENRIK IBSEN,peAL,AUGUST LINDBERG,1887-05-10,MÜNCHEN,Mun,"'pePaAW, peCWF'",,,,Kbh,Københavns,,"'woRo, woKG'"
B18870517NRo,peHI,HENRIK IBSEN,peNRo,NORDAHL ROLFSEN,1887-05-17,MÜNCHEN,Mun,,,orgNatSc,,,,"'Herr kand: fil:, Nordahl Rolfsen., Bergen., Norwegen.'",
B18870524EBrau,peHI,HENRIK IBSEN,peEBrau,ERNST BRAUSEWETTER,1887-05-24,MÜNCHEN,Mun,peMvB,,,,,,,"'woVi, woKG, woRo'"
B18870528NN_Sehr_geehrter,peHI,HENRIK IBSEN,peNN,UKJENT MOTTAGER,1887-05-28,MÜNCHEN,Mun,,,,,,,,woRo
B18870601FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1887-06-01,MÜNCHEN,Mun,"'peSiI, peAL, peCWF, peHPont'",,,,"'Dk, Jyll, Kbh, SE, N'","'Danmark, Jylland, København, Sverig, Norge'",,"'woRo, woKG'"
B18870612FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1887-06-12,MÜNCHEN,Mun,"'peSiI, peFHa, peHeJa, peSuI'",,,,,,,
B18870613MA,peHI,HENRIK IBSEN,peMA,MICHAEL ANCHER,1887-06-13,MÜNCHEN,Mun,peSuI,,,,"'Jyll, Fred, Skag'","'Jylland, Fredrikshavn, Skagen'",,
B18870624FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1887-06-24,MÜNCHEN,Mun,peMA,,,,Skag,Skagen,,
B18870626Aftp,peHI,HENRIK IBSEN,orgAftp,AFTENPOSTEN,1887-06-26,MÜNCHEN,Mun,,,,,,,,
B18870626NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1887-06-26,MÜNCHEN,Mun,,,,,,,,
B18870807NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1887-08-07,SÆBY,Saby,peUL,,,,"'Fred, N'","'Fredrikshavn, Norge'",,
B18870813FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1887-08-13,SÆBY,Saby,"'peSuI, peMvB, peHeJa'",,orgKT,,"'Jyll, Skag, Berl, Mars, Strom'","'Jylland, Skagen, Berlin, Marstrand, Strømstad'",,woKK
B18870822JE,peHI,HENRIK IBSEN,peJE,JULIUS ELIAS,1886-08-22,SÆBY,Saby,peJuL,,,,,,"'Herrn Dr. Julius Elias., Homburg v. d. Höhe., (bei Frankfurt a. M.)'",
Budat18870908Polit,peHI,HENRIK IBSEN,orgPolit,POLITIKEN,1887-09-08,[FREDRIKSHAVN,Fred,,,,,Sthlm,Stockholm,"'«Politiken»s expedition., København.'",
Budat18870909KWa,peHI,HENRIK IBSEN,peKWa,KARL WARBURG,1887-09-09,GÖTEBORG,Got,,,,,,,,
B18870914UvF,peHI,HENRIK IBSEN,peUvF,URBAN VON FEILITZEN,1887-09-14,VÄNERSBORG,Vebo,peACEL,,,,Mot,Matala,,
B18870926FS,peHI,HENRIK IBSEN,peFS,FERDINAND STOCKENBERG,1887-09-26,STOCKHOLM,Sthlm,,,,,,,"'\n                        Stud. Ferdinand Stockenberg, Järnbrogatan 14., Uppsala.'",
B18871001StudKbh,peHI,HENRIK IBSEN,orgStudSeni,STUDENTERFORENINGENS SENIORAT,1887-10-01,KØBENHAVN,Kbh,,,,,,,,
Budat18871002AF,peHI,HENRIK IBSEN,peAF,ANDREAS FIBIGER,1887-10-02,KØBENHAVN,Kbh,,,,,,,,
B18871003JS,peHI,HENRIK IBSEN,peJS,JOHAN SVERDRUP,1887-10-03,KØBENHAVN,Kbh,peOPI,,,,Tjom,Tjømø,"'Hs: excellence, herr statsminister Sverdrup, storkors af St: Olafs orden etc. etc., Kristiania.'",
B18871006MGo,peHI,HENRIK IBSEN,peMGo,MARIUS GODSKESEN,1887-10-06,KØBENHAVN,Kbh,,,orgStudF,,,,,
B18871108JHo,peHI,HENRIK IBSEN,peJHo,JULIUS HOFFORY,1887-11-08,MÜNCHEN,Mun,"'pePS, peWSch, peWL, peMvB, peOBr'",,,,"'It, Berl'","'Italien, Berlin'",,
B18871117FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1887-11-17,MÜNCHEN,Mun,"'peSuI, peHeJa'",,,,Kbh,København,,
B18871122IA,peHI,HENRIK IBSEN,peIA,IDA AALBERG,1887-11-22,MÜNCHEN,Mun,,,,,,,,
B18871125CS,peHI,HENRIK IBSEN,peCS,CARL SNOILSKY,1887-11-25,MÜNCHEN,Mun,peESn,,,,"'Dre, SE'","'Dresden, Sverig'",,woGe
B18871202FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1887-12-02,MÜNCHEN,Mun,"'peSiI, peAL, peSuI'",,,,,,,woRo
B18871222FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1887-12-22,MÜNCHEN,Mun,,,,,,,,
B18871228JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1887-12-28,MÜNCHEN,Mun,peFH,,,,,,,
B18871229GML,peHI,HENRIK IBSEN,peGML,GÖSTA MITTAG-LEFFLER,1887-12-29,MÜNCHEN,Mun,peSML,,,,Sthlm,Stockholm,"'Herr prof: Mittag-Leffler, Østermalmsgatan, 13., Stockholm., Schweden.'",
B18871229ACEL,peHI,HENRIK IBSEN,peACEL,ANNE CHARLOTTE LEFFLER (EDGREN),1887-12-29,MÜNCHEN,Mun,peGEd,,,,"'SE, Got, Sthlm'","'Sverig!, Göteborg, Stockholm'",,
B18880102MBe,peHI,HENRIK IBSEN,peMBe,MAX BERNSTEIN,1888-01-02,MÜNCHEN,Mun,,,,,,,"'Herrn Rechtsanwalt, Max Bernstein, Quaistrasse 7., München.'",
B18880108PNA,peHI,HENRIK IBSEN,pePNA,PETER NICOLAI ARBO,1888-01-08,MÜNCHEN,Mun,peAEAr,,,,,,"'Herr , historiemaler P. N.\n                        Arbo., Kristiania., Norwegen.'",
