Letter_ID,Sender_ID,Sender_Name,Recipient_ID,Recipient_Name,Date,Dispatch_Location,Dispatch_Location_Abbr,Mentioned_Person_ID,Mentioned_Person,Mentioned_Org_ID,Mentioned_Org,Mentioned_Places_Abbr,Mentioned_Places,Recipient_Adress,Mentioned_Works_IDs
B18700113RW,peHI,HENRIK IBSEN,peRW,ROBERT WATT,1870-01-13,DRESDEN,Dre,"'peEBo, pePBH'",,,,"'Eg, Kbh, Kri, Lei'","'Egypten, Kjøbenhavn, Christiania, Leipzig'",,"'woUF, woBr'"
B18700114PFS,peHI,HENRIK IBSEN,pePFS,PETER FRIEDRICH SIEBOLD,1870-01-14,DRESDEN,Dre,peHCTh,,,,"'Kri, Kas'","'Christiania, Cassel'",,"'woUF, woBr'"
B18700115OW,peHI,HENRIK IBSEN,peOW,OSCAR WIJKANDER,1870-01-15,DRESDEN,Dre,,,,,"'Eg, Sthlm'",Stockholm,"'Till, Literatören Herr Oscar Wijkander., Stockholm.'",woUF
B18700125FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1870-01-25,DRESDEN,Dre,"'peRS, peBB, peJLo'",,orgKT,,"'Kri, Kbh, Sthlm, Eg, N'","'Christiania, Kjøbenhavn, Stockholm, Egypten, Norge'",,"'woUF, woKE, woDi, woUF'"
B18700126JB,peHI,HENRIK IBSEN,peJB,JOHAN BRAVO,1870-01-26,DRESDEN,Dre,"'peCFGF, peJDCL, peOF, peSuI'",,,,"'Eg, Rom, Kbh, Kri, Dre, N'","'Egypten, Rom, Kjøbenhavn, Christiania, Dresden, Norge'",,woUF
B18700203PFS,peHI,HENRIK IBSEN,pePFS,PETER FRIEDRICH SIEBOLD,1870-02-03,DRESDEN,Dre,peHCTh,,,,"'Kri, D'","'Christiania, Tydskland'",,woBr
B18700210JPA,peHI,HENRIK IBSEN,peJPA,JENS PETER ANDRESEN,1870-02-10,DRESDEN,Dre,peBB,,orgChrTh,,Kri,Christiania,,woUF
B18700212FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1870-02-12,DRESDEN,Dre,"'peJAAFD, peBB, peALG, peJCGun, peHJJ, peKKspr'",,orgKT,,"'Kbh, Berg, Kri, N, Dk, SE'","'Kjøbenhavn, Bergen, Christiania, Norge, Danmarks, Sverigs'",,woKE
B18700228PFS,peHI,HENRIK IBSEN,pePFS,PETER FRIEDRICH SIEBOLD,1870-02-28,DRESDEN,Dre,"'peJJW, peLK'",,,,"'Kbh, N, N'","'Kjøbenhavn, Norge, vort Land'",,"'woUF, woBr'"
B18700301EStj,peHI,HENRIK IBSEN,peEStj,EDVARD STJERNSTRÖM,1870-03-01,DRESDEN,Dre,"'peJAS, peWBW, peLStj'",,,,"'Kbh, Berl, Dre, Elb'","'Köbenhavn, Berlin, Dresden, Elben'",,woUF
B18700306GB,peHI,HENRIK IBSEN,peGB,GEORG BRANDES,1870-03-06,DRESDEN,Dre,,,,,Kbh,Kjøbenhavn,,woUF
B18700307OvK,peHI,HENRIK IBSEN,peOvK,OSCAR VON KNORRING,1870-03-07,DRESDEN,Dre,"'peKSt, peSuI, peMTh'",,,,"'Kbh, Sthlm, Pa, Eg, Ka, N, SE'","'København, Stockholm, Paris, Egyptens, Kairo, Norge, Sverig'","'Herrn Oscar von Knorring., Hauptmann, Ritter etc. etc., Drottning-gatan N,  98., Stockholm.'",woUF
B18700308JHT,peHI,HENRIK IBSEN,peJHT,JOHAN HERMAN THORESEN,1870-03-08,DRESDEN,Dre,"'peHJN, peHeHe, peJPA, peBB, pePhCh, peJLo'",,orgChrTh,,"'Kri, Eg'","'Christiania, Egypten'",,woKE
B18700309RW,peHI,HENRIK IBSEN,peRW,ROBERT WATT,1870-03-09,DRESDEN,Dre,peFLH,,orgKT,,Ism,Ismailia,,woDi
B18700312RW,peHI,HENRIK IBSEN,peRW,ROBERT WATT,1870-03-12,DRESDEN,Dre,"'peHCFS, peFH'",,,,,,,woDi
B18700316FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1870-03-16,DRESDEN,Dre,"'peJLo, peHCFS, peNFSGr, peJHW, peEC, peCKFM, peEBo, peVB, peGB'",,orgKT,,Kbh,Kbhvn,,"'woUF, woKE, woDi'"
B18700317GBe,peHI,HENRIK IBSEN,peGBe,GOTTLOB BERNER,1870-03-17,DRESDEN,Dre,peFH,,orgKT,,Kbh,Kjøbenhavn,,woUF
B18700411FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1870-04-11,DRESDEN,Dre,"'peJLo, peGECG, peAuLa, peGB, peJAAFD, peMT, peBB'",,orgKT,,"'Kbh, Kri, Isl'","'Kjøbenhavn, Christiania, Island'",,woKE
B18700413FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1870-04-13,DRESDEN,Dre,peBB,,,,Kri,Christiania,,
B18700421RW,peHI,HENRIK IBSEN,peRW,ROBERT WATT,1870-04-21,DRESDEN,Dre,"'peNFSGr, peEBo'",,,,Kbh,Kjøbenhavn,,
B18700505FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1870-05-05,DRESDEN,Dre,"'peBB, peMWB, pePHe, peMT'",,"'orgChrTh, orgKT'",,"'N, Rom, Kbh'","'Norge, Rom, Kbhvn'",,woKE
B18700509PHe,peHI,HENRIK IBSEN,pePHe,PETER HEISE,1870-05-09,DRESDEN,Dre,"'peFH, peVHei'",,"'orgKT, orgGyl'",,Rom,Rom,,woKE
B18700512JPA,peHI,HENRIK IBSEN,peJPA,JENS PETER ANDRESEN,1870-05-12 - 1870-05-20,DRESDEN,Dre,"'peAI, peBB, peGHK, peMWB'",,orgChrTh,,N,hjemme,,
B18700525FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1870-05-25,DRESDEN,Dre,"'peAdM, peBB, peMT, peGBe, pePHe, peGAK'",,orgKT,,"'Dk, N'","'Danmark, Norge'",,woKE
B18700529MT,peHI,HENRIK IBSEN,peMT,MAGDALENE THORESEN,1870-05-29,DRESDEN,Dre,"'peFH, peBB, peMTh, peSuI, peSiI, peDFa, peCF'",,orgChrTh,,"'Dk, N, Sthlm, Kri'","'Danmark, Norge, Stokholm, Kristiania'",,
B18700604MT,peHI,HENRIK IBSEN,peMT,MAGDALENE THORESEN,1870-06-04 - 1870-06-05,DRESDEN,Dre,"'peKongK4, peEaE, peAWJE, peElHw, peGF, peBeAlm, peAlLa, peAI, peBB, peMWB'",,orgKDTS,,"'SE, Fr'","'Sverig, Frankrig'",,
B18700609RSch,peHI,HENRIK IBSEN,peRSch,RIKKA SCHULERUD,1870-06-09,DRESDEN,Dre,"'peOS, peMTh'",,,,"'Kri, N, It, D, Eg, Nu, RodH, Sin, Ho'","'hovedstaden, Norge, Italien, Tydskland, Egypten, Nubien, det røde hav, Sinai, Homansbyen'",,
B18700611LK,peHI,HENRIK IBSEN,peLK,LAURA PETERSEN (G. KIELER),1870-06-11,DRESDEN,Dre,,,,,N,Norge,,woBr
B18700616PHe,peHI,HENRIK IBSEN,pePHe,PETER HEISE,1870-06-16,DRESDEN,Dre,peVHei,,,,Kbh,København,,"'woKE, woBergm, woPG'"
B18700620FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1870-06-20,DRESDEN,Dre,"'peBB, pePHe'",,,,,,,
B18700625PHe,peHI,HENRIK IBSEN,pePHe,PETER HEISE,1870-06-25,DRESDEN,Dre,,,,,,,,
B18700626JPA,peHI,HENRIK IBSEN,peJPA,JENS PETER ANDRESEN,1870-06-26,DRESDEN,Dre,"'peGHK, peMWB, peBB'",,orgChrTh,,Kri,Kristiania,,
B18700702FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1870-07-02,DRESDEN,Dre,"'peJSW, peJH'",,orgGyl,,"'N, Dre, Dk'","'Norge, Dresden, Danmark'",,
B18700712FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1870-07-12,DRESDEN,Dre,,,,,"'N, Lub, Kbh'","'Norge, Lübeck, København'",,woKE
Budat18700720AK,peHI,HENRIK IBSEN,peAK,ANTON KLUBIEN,1870-07-20,KØBENHAVN,Kbh,,,,,,,"'Herr Højesteretsadvokat A: Klubien., Holmens Kanal, N,  4.'",
B18700909AK,peHI,HENRIK IBSEN,peAK,ANTON KLUBIEN,1870-09-09,KØBENHAVN,Kbh,"'peGBe, peAnM, peJSW, peLuH'",,orgKT,,"'Dk, N'","'Danmark, Norge'",,"'woBr, woKK, woPG, woUF, woKE'"
B18700912AK,peHI,HENRIK IBSEN,peAK,ANTON KLUBIEN,1870-09-12,KØBENHAVN,Kbh,"'peFH, peFLV'",,orgGyl,,Kri,Kristiania,,woKE
B18700912AVW,peHI,HENRIK IBSEN,peAVW,WILHELM WIEHE,1870-09-12,KØBENHAVN,Kbh,,,,,,,,
B18701003JHT,peHI,HENRIK IBSEN,peJHT,JOHAN HERMAN THORESEN,1870-10-03,DRESDEN,Dre,peJLo,,,,"'Kbh, N'","'Kjøbenhavn, Norge'",,
B18701010FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1870-10-10,DRESDEN,Dre,"'peJH, peJLo, peJHH, peJLH, peGBe, pePHa'",,,,"'Fr, Kbh'","'Frankrig, København'",,"'woDi, woKE'"
B18701028PHa,peHI,HENRIK IBSEN,pePHa,PETER HANSEN,1870-10-28,DRESDEN,Dre,"'pePBH, peSuI, peKongF7, peVil1, peWiS, peSKi, peMI, peCSAB, peLoBi, peFLH'",,,,"'Gri, N, Kbh, Dyb, Berl, It, Rom, Isc, Sorr'","'en liden, spidsborgerby, Norge, København, Dybbøl, Berlin, Italien, Rom, Ischia, Sorrento'",,"'woC1, woF1, woMa_og_po, woEn_fu, woG1, woHH, woKK, woPVi, woKE, woPG, woUF, woKG'"
B18701102OvK,peHI,HENRIK IBSEN,peOvK,OSCAR VON KNORRING,1870-11-02,DRESDEN,Dre,,,,,"'D, Kbh, Sthlm, Fr, Eg'","'Tyskland, København, Stockholm, Frankrig, Egypten'",,
B18701106FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1870-11-06,DRESDEN,Dre,"'pePHe, peSJors, pePAM, peSnSt, peJH'",,,,N,Norge,,"'woKE, woDi'"
B18701123Dem,peHI,HENRIK IBSEN,peDem,OHAN DEMIRGIAN,1870-11-23,DRESDEN,Dre,"'peIsP, peOvK, peKongK4'",,,,"'SE, Eg, Ka, Suez, Kbh, N, Sthlm'","'Sverge, Egypten, Cairo, Suez-canalen, Köbenhavn, Norge, Stockholm'",,
B18701202FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1870-12-02,DRESDEN,Dre,"'peHGu, peJH'",,,,"'Kri, Sthlm, SE'","'Kristiania, Stockholm, Sverig'",,"'woKE, woDi'"
B18701220JB,peHI,HENRIK IBSEN,peJB,JOHAN BRAVO,1870-12-20,DRESDEN,Dre,"'peAtD, peCKas, peSuI, peSpi'",,,,"'Kri, Rom'","'Christiania, det gamle kjære Rom'",,
B18701220GB,peHI,HENRIK IBSEN,peGB,GEORG BRANDES,1870-12-20,DRESDEN,Dre,peFH,,,,"'Kbh, Rom, Eu, Fr, Pr'","'Kjøbenhavn, Rom, Europa, Frankrig, Preussen'",,
Budat18701224FL,peHI,HENRIK IBSEN,peFL,FREDRIKA LIMNELL,1870-12-24,DRESDEN,Dre,,,,,,,,
B18701225JHT,peHI,HENRIK IBSEN,peJHT,JOHAN HERMAN THORESEN,1870-12-25,DRESDEN,Dre,"'peBB, peHJN, peFL'",,,,,,,"'woPG, woBall'"
B18710106JB,peHI,HENRIK IBSEN,peJB,JOHAN BRAVO,1871-01-06,DRESDEN,Dre,"'peEGr, peAtD'",,orgSF,,Rom,Rom,,
B18710108AK,peHI,HENRIK IBSEN,peAK,ANTON KLUBIEN,1871-01-08,DRESDEN,Dre,peFL,,,,Kbh,København,,"'woKE, woBall'"
B18710108FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1871-01-08,DRESDEN,Dre,"'peJH, peECR, peBB, peJLi, peAK'",,,,,,,"'woKE, woBall'"
B18710113JHT,peHI,HENRIK IBSEN,peJHT,JOHAN HERMAN THORESEN,1871-01-13,DRESDEN,Dre,peBB,,,,,,,woPG
B18710114LK,peHI,HENRIK IBSEN,peLK,LAURA PETERSEN (G. KIELER),1871-01-14,DRESDEN,Dre,,,,,,,,woDi
B18710120FW,peHI,HENRIK IBSEN,peFW,FREDERIK WINKEL HORN,1871-01-20,DRESDEN,Dre,peGBe,,orgKT,,"'N, Kbh'","'Norges, København'",,woKE
B18710121FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1871-01-21,DRESDEN,Dre,"'peECR, peCPP, peBB, peCR'",,orgKT,,,,,"'woPVi, woTV, woDi'"
B18710122KB,peHI,HENRIK IBSEN,peKB,KARL BOMHOFF,1871-01-22,DRESDEN,Dre,"'peSor, peFLG, peSuI, peJHT, peSiI'",,,,"'NewOr, Sed, Pa, Trhm, Ham, Kri, Tep, Kbh'","'New-Orleans, Sedan, Paris, Trondhjem, Hamburg, Kristiania, Teplitz, København'","'An den, Herrn Cand: pharm: K: Bomhoff., Adr: Herrn Apotheker Bruun, Drontheim., (Norwegen).'",woDi
B18710131FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1871-01-31,DRESDEN,Dre,"'peGBe, peJLH, pePHa, peLHG, peJH, peCKFM'",,,,"'Kbh, N'","'København, Norge'",,"'woKE, woBergm, woByg, woAbLi, woKK'"
B18710201AK,peHI,HENRIK IBSEN,peAK,ANTON KLUBIEN,1871-02-01,DRESDEN,Dre,,,,,,,,woDi
B18710207PHe,peHI,HENRIK IBSEN,pePHe,PETER HEISE,1871-02-07,DRESDEN,Dre,"'peSJors, peVHei'",,,,Kbh,København,,"'woDi, woKE'"
B18710208FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1871-02-08,DRESDEN,Dre,pePHa,,,,N,Norge,,"'woOrnDra, woHH, woKoHaGi'"
B18710213AK,peHI,HENRIK IBSEN,peAK,ANTON KLUBIEN,1871-02-13,DRESDEN,Dre,"'peCFS, peCCH, peKongChr9'",,orgKUMin,,,,"'Hr: Højesteretsadvokat A: Klubien., Holmens Kanal, N,  4., Kopenhagen.'",woDi
B18710215CFS,peHI,HENRIK IBSEN,peCFS,CHRISTIAN FREDERIK SCHWARTZKOPF,1871-02-15,DRESDEN,Dre,,,orgKUMin,,"'Dre, Kbh'","'Dresden, København'",,
B18710216FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1871-02-16,DRESDEN,Dre,"'peGS, peCRLM, peBB, peJH'",,orgKT,,"'Kri, Sthlm, Rom, Dk'","'Christiania, Stokholm, Rom, Danmark'",,"'woHiTilSv, woOrnDra, woBall, woPVi, woKE, woKK, woBr, woPG'"
B18710217GB,peHI,HENRIK IBSEN,peGB,GEORG BRANDES,1871-02-17,DRESDEN,Dre,"'peRNi, peFH, peArius'",,,,"'Fr, Pr, Pal, Dre'","'Frankrigs, Preussens, Palæstina, Dresden'",,woDi
B18710218JB,peHI,HENRIK IBSEN,peJB,JOHAN BRAVO,1871-02-18,DRESDEN,Dre,"'peAtD, peSpi, peKvK, peSuI'",,,,"'It, Rom, Kbh, Kri'","'Italien, Rom, København, Kristiania'",,woKG
B18710218GBe,peHI,HENRIK IBSEN,peGBe,GOTTLOB BERNER,1871-02-18,DRESDEN,Dre,peFW,,orgKT,,,,,"'woDi, woKE'"
B18710219FGK,peHI,HENRIK IBSEN,peFGK,FREDERICK GOTSCHALK KNUDTZON,1871-02-19,DRESDEN,Dre,"'peGB, peLASc'",,,,"'Dk, Pr'","'Danmark, Preussens'",,woDi
B18710225FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1871-02-25,DRESDEN,Dre,"'peAuLa, peJH'",,,,Kbh,København,,
B18710226KUMin,peHI,HENRIK IBSEN,orgKUMin,KIRKE- OG UNDERVISNINGSMINISTERIET I KØBENHAVN,1871-02-26,DRESDEN,Dre,,,,,,,,
B18710301FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1871-03-01,DRESDEN,Dre,"'peAuLa, peJH'",,,,,,,"'woKE, woBall'"
B18710302LD,peHI,HENRIK IBSEN,peLD,LORENTZ DIETRICHSON,1871-03-02,DRESDEN,Dre,"'peCAL, peFL, peGS, peEaE, peJAM, peJFK, peCS, peRvonK, peJMD, peHoDi'",,orgKDTS,,"'Sthlm, Rom, N, Had, Ki, Eg, Nil, Nu, Ism'","'Stockholm, Rom, Norgesrejse, Haderslev, Kiel, Egypten, Nil-rejse, Nubien, Ismailia'",,woDi
B18710305Gyl,peHI,HENRIK IBSEN,orgGyl,DEN GYLDENDALSKE BOGHANDEL,1871-03-05,DRESDEN,Dre,"'peAMS, peBB'",,orgGyl,,,,,
B18710323FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1871-03-23,DRESDEN,Dre,peJH,,orgKT,,,,'Hr: cancelliråd Hegel.',
B18710330JB,peHI,HENRIK IBSEN,peJB,JOHAN BRAVO,1871-03-30,DRESDEN,Dre,"'peAtD, peSpi, peKvK, peGB, peOF'",,,,"'It, Kbh, Kri, Rom'","'Italien, København, Christiania, Rom'",,
B18710407FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1871-04-07,DRESDEN,Dre,"'peCH, peJH'",,,,Sthlm,Stockholm,,woDi
B18710413KongK4,peHI,HENRIK IBSEN,peKongK4,KONG KARL 15.,1871-04-13,DRESDEN,Dre,peKongChr9,,orgKUMin,,,,,
B18710415FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1871-04-15,DRESDEN,Dre,"'peLov, peJLH, peAuLa, peJH'",,,,,,,"'woBall, woRimJLH'"
B18710415JLH,peHI,HENRIK IBSEN,peJLH,JOHANNE LUISE HEIBERG,1871-04-15,DRESDEN,Dre,,,,,,,"'Fru Etatsrådinde Heiberg., Rosenvænget., Kopenhagen.'",
B18710423FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1871-04-23,DRESDEN,Dre,peJLH,,,,,,,
B18710425FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1871-04-25,DRESDEN,Dre,peAFK,,,,,,,woDi
B18710425AFK,peHI,HENRIK IBSEN,peAFK,ANDREAS FREDERIK KRIEGER,1871-04-25,DRESDEN,Dre,,,,,,,,woDi
B18710426KB,peHI,HENRIK IBSEN,peKB,KARL BOMHOFF,1871-04-26,DRESDEN,Dre,"'peMTh, peMou, peVil1, peKongJoh, peSor, peSuI'",,,,Ham,Hamburgs,"'Hr: cand: pharm: K: Bomhoff., Drontheim., (Norwegen.)'",
B18710501FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1871-05-01,DRESDEN,Dre,peAI,,,,"'Kri, Kbh'","'Kristiania, København'",,woDi
B18710509FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1871-05-09,DRESDEN,Dre,"'peAuLa, pePKK, peAI, peJH, peIsP, peAbd'",,orgGyl,,Ist,Konstantinopel,,"'woDi, woBr, woPG, woBall'"
B18710510OvK,peHI,HENRIK IBSEN,peOvK,OSCAR VON KNORRING,1871-05-10,DRESDEN,Dre,"'peJDCL, peDem'",,,,"'Finn, Nu, Eg, Sthlm'","'Finmarken, Nubien, Egyptens, Stockholm'","'An den, Herrn Hauptmann Oscar von Knorring., Commandeur, Ritter, etc. etc -, Drottnings-gatan. 98. -, Stockholm.'",
B18710513JB,peHI,HENRIK IBSEN,peJB,JOHAN BRAVO,1871-05-13,DRESDEN,Dre,"'peAtD, peCaWa, peAbd, peJDCL, peOvK, peGB, peNR, peHJBu, peJLHB'",,,,"'Kbh, Kri, Eg, Rom'","'København, Kristiania, Egypten, Rom'",,
B18710513JHT,peHI,HENRIK IBSEN,peJHT,JOHAN HERMAN THORESEN,1871-05-13,DRESDEN,Dre,"'pePeSi, peIsP, peMTh, peTK, peMWB'",,,,"'Ist, SE, N, Kri'","'Konstantinopel, Sverig, Norge, Kristiania'",,
B18710518GB,peHI,HENRIK IBSEN,peGB,GEORG BRANDES,1871-05-18,DRESDEN,Dre,"'peJB, peFH'",,,,"'Kbh, It, Fras, Aric, Pa'","'København, Italien, Frascati, Ariccia, Paris'",,woDi
B18710523ChrTh,peHI,HENRIK IBSEN,orgChrTh,CHRISTIANIA THEATER,1871-05-23,DRESDEN,Dre,,,,,Kri,Kristiania,,
B18710606KUMin,peHI,HENRIK IBSEN,orgKUMin,KIRKE- OG UNDERVISNINGSMINISTERIET I KØBENHAVN,1871-06-06,DRESDEN,Dre,peGS,,,,,,,
B18510928NN_Til_Abonnenterne,peHI,HENRIK IBSEN,,[abonnentene av Andhrimner],1851-09-28,Kristiania,,,,,,,,,
B18540401NN,peHI,HENRIK IBSEN,,ukjent mottager,1854-04-01,Trondheim,,,,,,,,,
B18540406NN,peHI,HENRIK IBSEN,,ukjent mottager,1854-04-06,Trondheim,,,,,,,,,
B18570208NN_I_et,peHI,HENRIK IBSEN,,ukjent mottager,1857-02-08,Bergen,,,,,,,,,
B18580615CHa,peHI,HENRIK IBSEN,,Christian Hagemann,1858-06-15,Bergen,,peAnM,,,,"'Berg, Kri'","'Bergen, Christiania'",,
B18591210HOB,peHI,HENRIK IBSEN,,Hans Ørn Blom,1859-12-10,Kristiania,,,,,,,,,
B18600418OKL,peHI,HENRIK IBSEN,,Olaus Krabbe Lysholm,1860-04-18,Kristiania,,"'peMAS, peAugH, peJoaHW, peGNa, peAEH, peMatA, peJaHAs, peCJoh, peGLP, peCLW'",,,,,,,
B18600806KongK4,peHI,HENRIK IBSEN,,kong Karl 15.,1860-08-06,Kristiania,,,,,,"'Lon, Pa, Kbh, Sthlm, SE, Dk, Berg, Ham, Berl, Dre'","'London, Paris, Kjøbenhavn, Stokholm, Sverig, Danmark, Bergen, Hamburg, Berlin, Dresden'",,
B18601205Aftb,peHI,HENRIK IBSEN,,Aftenbladet,1860-12-05,Kristiania,,peLeoB,,,,,,,
B18620314AkKoll,peHI,HENRIK IBSEN,,Det Akademiske Kollegium,1862-03-14,Kristiania,,,,,,"'N, Hard, SogFj, Mol, Roms'","'Norge, Hardanger, Sognefjorden, Molde, Romsdalen'",,
B18621104NN_Da_jeg,peHI,HENRIK IBSEN,,ukjent mottager,1862-11-04,Kristiania,,,,,,,,,
B18630108TT,peHI,HENRIK IBSEN,,Throndhjems Theater,1863-01-08,Kristiania,,,,,,,,,
B18630306AkKoll1,peHI,HENRIK IBSEN,,Det Akademiske Kollegium,1863-03-06,Kristiania,,"'peJAAFD, peMaLa, peJMoe, pePCA'",,,,"'NFjrd, SMre'","'Nordfjord, Søndmør'",,
B18630306AkKoll2,peHI,HENRIK IBSEN,,Det Akademiske Kollegium,1863-03-06,Kristiania,,"'peJAAFD, peAFa'",,,,"'N, NFjrd, SMre, ODA, Sda, NMre'","'Norge, Nordfjord, Søndmør, Opdal, Sundalen, Nordmør'",,
B18630310KongK4,peHI,HENRIK IBSEN,,kong Karl 15.,1863-03-10,Kristiania,,"'peCLa, peSuI, peHCT, peSiI'",,,,"'Ski, Kbh, Kri, Dk, SE, N'","'Skien, Kjøbenhavn, Christiania, Danmark, Sverige, mit Fædreland'",,
B18630527KongK4,peHI,HENRIK IBSEN,,kong Karl 15.,1863-05-27,Kristiania,,peBB,,,,"'Rom, Pa'","'Rom, Paris'",,
B18670129JvK,peHI,HENRIK IBSEN,,Julie Kierulff,1867-01-29,Roma,,,,,,,,,
Budat18680831JB,peHI,HENRIK IBSEN,,Johan Bravo,1868-08-31,[Berchtesgaden,,,,,,,,,
B18701121JHT,peHI,HENRIK IBSEN,,Johan Herman Thoresen,1870-11-21,Dresden,,"'peJLo, peNap3, peSJaa, peJS'",,,,"'Metz, Fr'","'Metz, Frankrig'",,
B18710227CCH,peHI,HENRIK IBSEN,,Carl Christian Hall,1871-02-27,Dresden,,peFH,,,,"'It, N, Dk'","'Italien, det norske, statssamfund, Danmarks'","'Hs: Excellence, Minister for Kirke- og Undervisningsvæsenet,, Geheimeråd C: Hall,, Storkors af Dannebrog, p.p. -, Kopenhagen.'",
