Letter_ID,Sender_ID,Sender_Name,Recipient_ID,Recipient_Name,Date,Dispatch_Location,Dispatch_Location_Abbr,Mentioned_Person_ID,Mentioned_Person,Mentioned_Org_ID,Mentioned_Org,Mentioned_Places_Abbr,Mentioned_Places,Recipient_Adress,Mentioned_Works_IDs
B18771221BEB,peHI,HENRIK IBSEN,peBEB,BENDIX EDVARD BENDIXEN,1877-12-21,MÜNCHEN,Mun,peCWF,,orgTeatB,,,,,woSS
Budat1876-77FGran,peHI,HENRIK IBSEN,peFGran,FRANZ GRANDAUR,1876 - 1877,MÜNCHEN,Mun,,,,,,,,
B18780111TM,peHI,HENRIK IBSEN,peTM,TOBIAS MÜLLER,1878-01-11,MÜNCHEN,Mun,"'peHHMu, peSuI'",,,,"'Wien, Berg, It, N'","'Wien, Bergen, Italien, Norge'","'Herrn Tobias Müller., Bergen., (Norwegen.)'",
B18780112LStj,peHI,HENRIK IBSEN,peLStj,LOUISE STJERNSTRÖM,1878-01-12,MÜNCHEN,Mun,"'peFH, peEStj, peElHw, peSuI, peMTh'",,"'orgChrTh, orgKDTS'",,"'Sthlm, Upp, Dre, Mun'","'Stockholm, Upsala, Dresden, München'",,"'woKE, woHH, woSS'"
B18780118EJ,peHI,HENRIK IBSEN,peEJ,EMIL JONAS,1878-01-18,MÜNCHEN,Mun,peTA,,,,,,,woSS
B18780119OAH,peHI,HENRIK IBSEN,peOAH,OLAF ANDREAS HOLM,1878-01-19,MÜNCHEN,Mun,,,,,,,,
B18780128FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1878-01-28,MÜNCHEN,Mun,"'peLStj, peEJ, peWL, peEF, peKP, peHHer'",,"'orgKTB, orgKT'",,"'Berl, Mun, Kbh'","'Berlin, München, København'",,woSS
B18780205NN,peHI,HENRIK IBSEN,peNN,UKJENT MOTTAGER,1878-02-05,MÜNCHEN,Mun,,,,,,,,
B18780215EPos,peHI,HENRIK IBSEN,peEPos,ERNST POSSART,1878-02-15,MÜNCHEN,Mun,,,,,D,Deutschlands,,woSS
B18780306FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1878-03-06,MÜNCHEN,Mun,peHD,,orgKT,,"'Sthlm, Berl'","'Stockholm, Berlin'",,woSS
B18780322FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1878-03-22,MÜNCHEN,Mun,peFraH,,,,"'Sthlm, Kbh'","'Stokholm, København'",,
B18780324EaE,peHI,HENRIK IBSEN,peEaE,ERIK AF EDHOLM,1878-03-24,MÜNCHEN,Mun,"'pePLi, peRG'",,orgKDTS,,"'Sthlm, Lei'","'Stockholm, Leipzig'","'Hs: højvelbårenhed, Hofmarskalken, Herr Erik af Edholm., Stockholm., (Schweden.)'","'woSS, woDu'"
B18780325NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1878-03-25,MÜNCHEN,Mun,peMQH,,,,,,,
B18780326LK,peHI,HENRIK IBSEN,peLK,LAURA KIELER,1878-03-26,MÜNCHEN,Mun,"'peFH, peVKi'",,,,"'Kbh, Dk'","'København, Danmark'",,
Budat18780406HLi,peHI,HENRIK IBSEN,peHLi,HERMANN LINGG,1878-04,MÜNCHEN,Mun,,,,,,,,
Budat18780406WH,peHI,HENRIK IBSEN,peWH,WILHELM HERTZ,1878-04,MÜNCHEN,Mun,,,,,,,,
Budat18780406OSch,peHI,HENRIK IBSEN,peOSch,OSWALD SCHMIDT,1878-04,MÜNCHEN,Mun,,,,,,,,
B18780410FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1878-04-10,MÜNCHEN,Mun,peLK,,orgGyl,,Hill,Hillerød,,woSS
Budat187804DGen,peHI,HENRIK IBSEN,orgDGen,[DEUTSCHE GENOSSENSCHAFT DRAMATISCHER AUTOREN UND COMPONISTEN],1878-04,MÜNCHEN,Mun,"'peMRe, peEPos'",,,,Nur,Nürnberg,,woSS
B18780505FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1878-05-05,MÜNCHEN,Mun,"'peLStj, peBB, peSHe'",,orgDagbl,,"'Dk, N, Rom, Bod'","'Danmark, Norge, Rom, Bodensee'",,"'woKE, woDu'"
B18780506BEB,peHI,HENRIK IBSEN,peBEB,BENDIX EDVARD BENDIXEN,1878-05-06,MÜNCHEN,Mun,"'peCWF, peECDa, peSuI'",,"'orgTeatB, orgTT'",,"'Trhm, Berg'","'Trondhjems, Bergen'",,woBr
B18780510NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1878-05-10,MÜNCHEN,Mun,peCWF,,orgDagbl,,,,,
B18780517CKFM,peHI,HENRIK IBSEN,peCKFM,CHRISTIAN KNUD FREDERIK MOLBECH,1878-05-17,MÜNCHEN,Mun,"'peEJ, peSuI'",,,,"'Kbh, D, Mun, Lind, Hei, Sv'","'København, Tyskland, München, Lindau, Heiden, Schweitz'",,
B18780523EaE,peHI,HENRIK IBSEN,peEaE,ERIK AF EDHOLM,1878-05-23,MÜNCHEN,Mun,"'peEPos, peJLe, peAEB'",,orgKDTS,,"'Wien, D, Fr, Mosk, Sthlm'","'Wien, Tysklands, Frankrig, Moskau, Stockholm'","'Til, hs: højvelbårenhed, Hofmarskalken herr Erik af Edholm., Stockholm.'",woF2
B18780528NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1878-05-28,MÜNCHEN,Mun,"'peCWF, peESta, peKLTB'",,,,"'Dra, Kri, Trhm'","'Drammen, Kristiania, Trondhjem'",,"'woSS, woHH'"
B18780603FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1878-06-03,MÜNCHEN,Mun,,,orgKT,,"'SE, Dk, N'","'Sverig, Danmark'",,"'woHH, woSS'"
B18780607AR,peHI,HENRIK IBSEN,peAR,AUGUST RASMUSSEN,1878-06-07,MÜNCHEN,Mun,"'peThCor, peFH, peAuLa'",,orgGyl,,"'Mun, Dk, Kbh'","'München, Danmark, København'",,woSS
B18780719AuLa,peHI,HENRIK IBSEN,peAuLa,AUGUST LARSEN,1878-07-19,MÜNCHEN,Mun,"'peCFF, peAR, peThCor, peFH, peSiI'",,,,"'Berl, Wien, Dk, Bay, Berl, Rom'","'Berlin, Wien, Danmark, Bayeren, Berlin, Rom'",,
B18780721BEB,peHI,HENRIK IBSEN,peBEB,BENDIX EDVARD BENDIXEN,1878-07-21,MÜNCHEN,Mun,"'peSiI, peMG'",,orgNatSc,,"'Ty, It, Trhm, Rom, Berg'","'Tyrol, Italien, Trondhjem, Rom, Bergen'",,woDu
B18780729TeatB,peHI,HENRIK IBSEN,orgTeatB,BERGENS THEATERFORENING,1878-07-29,MÜNCHEN,Mun,peBEB,,,,"'Ty, It'","'Tyrol, Italien'",,
B18780802FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1878-08-02,MÜNCHEN,Mun,"'peCKFM, peLK, peVKi, peJLi, peBB, peJV, peSiI'",,"'orgDagbl, orgChrTh'",,"'Rom, Dk, Kri, Fir'","'Rom, Danmark, Kristiania, Florents'",,woDu
Budat1875-78FGr,peHI,HENRIK IBSEN,peFGr,[FREDERIKKE GRAM],1875 - 1878-08,MÜNCHEN,Mun,,,,,,,,
B18780919MG,peHI,HENRIK IBSEN,peMG,MARCUS GRØNVOLD,1878-09-19,GOSSENSASS,Goss,"'peBG, peKM, peMarkus'",,,,"'Ster, Mun, Goss, Fir, Rom, Ty'","'Sterzing, München, Gossensass, Florenz, Rom, Tyrol'","'Herrn Historienmaler M: Grønvold., Barerstrasse 58., Rückgebäude., München.'",
B18780923NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1878-09-23,GOSSENSASS,Goss,,,orgDagbl,,"'Mun, Rom, Fir, Ty'","'München, Rom, Florents, Sydtyrol'",,woDu
B18781008FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1878-10-08,ROMA,Rom,"'peCAM, peECR, pePHe, peCKFM, peLK'",,,,"'Rom, Ty, Fir, Mun'","'Rom, Tyrol, Florents, München'",,woHH
B18781010MG,peHI,HENRIK IBSEN,peMG,MARCUS GRØNVOLD,1878-10-10,ROMA,Rom,"'peBG, peCAM, peJKr, peCDM, peEJo, peNB, peKM'",,,,"'Boz, Mun, Rom, Kor, Eg, Sthlm'","'Bozen, München, Rom, Korsika, Egypten, Stockholm'","'Herrn Historienmaler M: Grønvold., Barerstrasse 58., Rückgebäude., Monaco. (München.), Germannia.'",
B18781102HHol1,peHI,HENRIK IBSEN,peHHol,HARALD HOLST,1878-11-02,ROMA,Rom,peESta,,,,,,,
B18781102HHol2,peHI,HENRIK IBSEN,peHHol,HARALD HOLST,1878-11-02,ROMA,Rom,"'peJV, peLJ, peHL, peHSch, peNL'",,"'orgChrTh, orgKDTS, orgKT'",,"'Mun, Eu, Kri, D, Mun'","'München, Europa, Kristiania, Tyskland, München'","'Herr kammerherre Harald Holst., Ridder af St: O: ord: p. p., Christiania, (Norvegia.)'","'woSS, woPG, woBr, woKG'"
B18781105NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1878-11-05,ROMA,Rom,,,,,"'Ty, Fir, Rom, Mun, Berl, Pa'","'Tyrol, Florents, Rom, München, Berlin, Paris'",,woDu
B18781106MG,peHI,HENRIK IBSEN,peMG,MARCUS GRØNVOLD,1878-11-06,ROMA,Rom,"'peKM, peCFGF, peLDa, peBB, peLJ, peSiI, peLM'",,"'orgNeuZ, orgChrTh'",,"'Lei, Mun, Kri, Des, App'","'Leipzig, München, Kristiania, Dessau, Appeninerne'","'Herrn Historienmaler M: Grønvold., Barer-Strasse 58., Rückgebäude 1, München, Germannia.'",
B18781109HHol,peHI,HENRIK IBSEN,peHHol,HARALD HOLST,1878-11-09,ROMA,Rom,peGKe,,,,,,,
B18781121HHol,peHI,HENRIK IBSEN,peHHol,HARALD HOLST,1878-11-21,ROMA,Rom,"'peSG, peTNe, peAaG, peLG, peARei, peLW, peAI, peHeKl, peJSel, peHBru, peHFHa, peCARA, peOJB, peJRJ, pePNi, peJFB, peSPa, peLSe, peDov, peESta, peGKe, peNL'",,orgChrTh,,Kri,Kristiania,"'Herr kammerherre Harald Holst,, ridder af St: Olafs orden p. p., Christiania., Norvegia.'",woSS
B18781122ESta,peHI,HENRIK IBSEN,peESta,EMIL STANG,1878-11-22,ROMA,Rom,"'peHJJ, peHHol, peGKe, peNL, peOAB'",,orgKT,,"'Kri, SE'","'Kristiania, Sverig'",,woSS
B18781125NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1878-11-25,ROMA,Rom,"'peGKe, peESta'",,"'orgChrTh, orgGyl'",,,,,woSS
B18781207FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1878-12-07,ROMA,Rom,peCKFM,,orgKTB,,"'D, Pa, Rom'","'Tyskland, Paris, Rom'",,woDu
B18781208LBS,peHI,HENRIK IBSEN,peLBS,LAURITS STENERSEN,1878-12-08,ROMA,Rom,,,,,,,"'Signore Dott: Stenersen., Via Sistina 136. 2. piano.'",
B18781230MG,peHI,HENRIK IBSEN,peMG,MARCUS GRØNVOLD,1878-12-30,ROMA,Rom,"'peFGran, peTA, peSiI, peBG'",,,,"'Lei, Pa, Berl, Rom, Mun'","'Leipzig, Paris, Berlin, Rom, München'","'Herrn Historienmaler M: Grønvold., Barer-Strasse 58. Rückgebäude., München., Germania.'",woBr
B18781230NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1878-12-30,ROMA,Rom,"'peESta, peGKe'",,"'orgKDTS, orgGotT'",,Pa,Paris,,woSS
B18790113FrAb,peHI,HENRIK IBSEN,peFrAb,FRITZ ABRAHAMS,1879-01-13,ROMA,Rom,"'peSuI, peCA, peNB'",,,,,,,
B18790122MG,peHI,HENRIK IBSEN,peMG,MARCUS GRØNVOLD,1879-01-22,ROMA,Rom,peBG,,,,"'Rom, Mun'","'Rom, München'",,
B18790201MG,peHI,HENRIK IBSEN,peMG,MARCUS GRØNVOLD,1879-02-01,ROMA,Rom,,,,,,,,
B18790208SF,peHI,HENRIK IBSEN,orgSF,DEN SKANDINAVISKE FORENING I ROMA,1879-02-08,ROMA,Rom,,,,,Rom,Rom,,
BudatCA,peHI,HENRIK IBSEN,peCA,CECILIE ABRAHAMS,1878-10 - 1879-02,ROMA,Rom,,,,,,,'Signora Cecilie Abrahams.',
B18790218FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1879-02-18,ROMA,Rom,"'peGB, peBDi, peAMC, peJPJ, peAuLa, peECR'",,orgKT,,Pa,Paris,,"'woKE, woDi, woDu, woSS'"
B18790309MG,peHI,HENRIK IBSEN,peMG,MARCUS GRØNVOLD,1879-03-09,ROMA,Rom,"'peJKr, peANy, peNB, peHOl, peATHe, peVJR, peCDM, peBG, peKM'",,,,"'Rom, App, SAB, Tun, Eg, Mun'","'Rom, Appeniner-, Sabinerkeden, Tunis, Egypten, München'","'Herrn Historienmaler M: Grønvold, Barerstrasse 58. Rückgebäude., München., Germania.'",
B18790310FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1879-03-10,ROMA,Rom,"'peNL, peJPJ, peAMC'",,,,"'Kri, SE'","'Kristiania, Sverig'",,"'woDi, woSS'"
B18790311BEB,peHI,HENRIK IBSEN,peBEB,BENDIX EDVARD BENDIXEN,1879-04-25,ROMA,Rom,"'peWick, peSiI'",,orgNatSc,,"'Berg, Pa, Berl, Camp, App, SAB, Rom, Mun'","'Bergen, Paris, Berlin, Campagnaen, Appenninerne, Sabinertoppe, Rom, München'",,woKE
B18790312LStj,peHI,HENRIK IBSEN,peLStj,LOUISE STJERNSTRÖM,1879-03-12,ROMA,Rom,"'peEStj, peFH'",,orgKDTS,,"'SE, Dk plFin plN, Kbh, Kri, Sthlm, It, D, Kbh, Mun'","'Sverig, de øvrige nordiske lande, København, Kristiania, Stockholm, Italien, Tyskland, København, München'","'Fru Louise Stjernström., Nya teatern., Stockholm., Svezia. (Schweden.)'","'woKE, woHH'"
B18790319NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1879-03-19,ROMA,Rom,,,orgChrTh,,"'Berl, Kri'","'Berlin, Kristiania'",,woSS
B18790412FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1879-04-12,ROMA,Rom,"'peLStj, peAuLa'",,,,,,,woDi
B18790413BEB,peHI,HENRIK IBSEN,peBEB,BENDIX EDVARD BENDIXEN,1879-04-13,ROMA,Rom,peAGB,,,,"'Berl, Pa, Rom'","'Berlin, Paris, Rom'",,woKE
B18790418LD,peHI,HENRIK IBSEN,peLD,LORENTZ DIETRICHSON,1879-04-18,ROMA,Rom,"'peMSm, peJCa, peSiI, peJMD, peHoDi'",,,,"'Mun, D, Kri'","'München, Tyskland, Kristiania'",,woDu
B18790421WAM,peHI,HENRIK IBSEN,peWAM,WILHELM MARIBO,1879-04-21,ROMA,Rom,"'peSuI, peHMa'",,,,,,,
B18790422JW,peHI,HENRIK IBSEN,peJW,JACOB WOXEN,1879-04-22,ROMA,Rom,"'peSuI, peKW'",,,,,,,
B18790522FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1879-05-22,ROMA,Rom,"'peATHi, peLStj, peJPJ, peJH'",,,,"'Cap, Pa, Rom'","'Capri, Paris, Rom'",,"'woDi, woDu'"
B18790525JLi,peHI,HENRIK IBSEN,peJLi,JONAS LIE,1879-05-25,ROMA,Rom,"'peAHas, peJKu, peSiI'",,,,"'D, Dre, Elb, Pil, Sal, Rei, BerGad, Ga, Kon, Mun, Rom, Ty, Kri, Eu'","'Tyskland, Dresden, Elben, Pillnitz, Salzburg, Reichenhall, Berchtesgaden, Gastein, Königsee, München, Rom, Tyrol, Kristiania, Europa'","'Dem norwegischen Schriftsteller, Herrn Jonas Lie, z. Z., in, Stuttgart., Germania.'",woDu
B18790619FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1879-06-19,ROMA,Rom,,,,,"'Ama, Na, Mun, Rom'","'Amalfi, Neapel, München, Rom'",,woDu
B18790627MG,peHI,HENRIK IBSEN,peMG,MARCUS GRØNVOLD,1879-06-27,ROMA,Rom,"'peBG, peBP, peSiI, peVM'",,,,"'Rom, Ama, Lei, Mun, Kri'","'Rom, Amalfi, Leipzig, München, Kristiania'","'Herrn Historienmaler M: Grønvold., Barer-Strasse, 58, Rückgebäude, München., Germania.'",woDu
B18790704EGo,peHI,HENRIK IBSEN,peEGo,EDMUND GOSSE,1879-07-04,ROMA,Rom,peFH,,,,"'Ama, Rom, Mun, Kri'","'Amalfi, Rom, München, Kristiania'",,woDu
B18790712BB,peHI,HENRIK IBSEN,peBB,BJØRNSTJERNE BJØRNSON,1879-07-12,AMALFI,Ama,,,,,N,Norge,,
B18790902FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1879-09-02,AMALFI,Ama,,,,,,,,woDu
B18790913FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1879-09-13,AMALFI,Ama,peAuLa,,,,"'Rom, Mun'","'Rom, München'",,"'woDu, woGe'"
B18790915FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1879-09-15,AMALFI,Ama,peBB,,,,"'Dk, Fin plN plSE'","'Danmark, de andre nordiske lande'",,woDu
B18790923MG,peHI,HENRIK IBSEN,peMG,MARCUS GRØNVOLD,1879-09-23,AMALFI,Ama,"'pefrkHel, peSiI, peSuI'",,,,"'Rom, Mun'","'Rom, München'",,woDu
B18791003KoTh,peHI,HENRIK IBSEN,orgKoTh,KONGL. THEATRARNE,1879-10-03,SORRENTO,Sorr,peOW,,,,"'SE, N'","'Sverig, Norge'",,woDu
B18791003MG,peHI,HENRIK IBSEN,peMG,MARCUS GRØNVOLD,1879-10-03,SORRENTO,Sorr,,,,,"'Kri, Mun, Rom'","'Kristiania, München, Rom'","'Herrn Historienmaler M: Grønvold.,  58, Rückgebäude., München., Germania.'",
Budat187910KoTh,peHI,HENRIK IBSEN,orgKoTh,KONGL. THEATRARNE,1879-10,SORRENTO,Sorr,"'peElHw, peGF, peAWJE, peESw'",,,,,,,woDu
Budat187910TeatB,peHI,HENRIK IBSEN,orgTeatB,BERGENS THEATERFORENING,1879-10,SORRENTO,Sorr,,,,,,,,woDu
Budat187910AR,peHI,HENRIK IBSEN,peAR,AUGUST RASMUSSEN,1879-10,SORRENTO,Sorr,peThCor,,,,,,,woDu
Budat187910KT,peHI,HENRIK IBSEN,orgKT,DET KONGELIGE THEATER I KØBENHAVN,1879-10,SORRENTO,Sorr,,,,,,,,woDu
Budat187910ChrTh,peHI,HENRIK IBSEN,orgChrTh,CHRISTIANIA THEATER,1879-10,SORRENTO,Sorr,,,,,,,,woDu
B18791010AuLa,peHI,HENRIK IBSEN,peAuLa,AUGUST LARSEN,1879-10-10,ROMA,Rom,peWL,,,,Mun,München,,woDu
B18791101FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1879-11-01,MÜNCHEN,Mun,"'peWL, peAuLa, peEF, peJCHF, peCKFM, peBB, peMT, peAMC, peSiI'",,"'orgKDTS, orgKT'",,"'Sorr, Sthlm, Berl, Rom, Kbh, It, Mdh, D'","'Sorrento, Stockholms, Berlin, Rom, København, Syditaliens, Middelhavet, Tyskland'",,woDu
B18791106FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1879-11-06,MÜNCHEN,Mun,"'peMT, peAxT, peBB, peKBj, peVaVa'",,,,"'Berl, Pa, Mun, Rom, It, Hel'","'Paris, München, Rom, Italien, Helsingfors'",,woDi
B18791112BEB,peHI,HENRIK IBSEN,peBEB,BENDIX EDVARD BENDIXEN,1879-11-12,MÜNCHEN,Mun,peSR,,"'orgNatSc, orgKT'",,"'Berl, Berg'","'Berlin, Bergen'",,"'woKK, woDu'"
B18791114EF,peHI,HENRIK IBSEN,peEF,EDVARD FALLESEN,1879-11-14,MÜNCHEN,Mun,peFH,,,,,,,
B18791114FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1879-11-14,MÜNCHEN,Mun,peEF,,orgKT,,Dk,Danmark,,woDu
B18791116ChrTh,peHI,HENRIK IBSEN,orgChrTh,CHRISTIANIA THEATER,1879-11-16,MÜNCHEN,Mun,"'peNL, peJRJ, peARei, peSG, peHFHa, peTNe, peLG, peAI, peLW, peSPa'",,orgChrTh,,Kri,Kristiania,,"'woDu, woSS'"
Budat18791116HSch,peHI,HENRIK IBSEN,peHSch,HANS SCHRØDER,1879-11-16,MÜNCHEN,Mun,,,orgChrTh,,,,,
B18791117LJ,peHI,HENRIK IBSEN,peLJ,LUDVIG JOSEPHSON,1879-11-17,MÜNCHEN,Mun,peLStj,,orgKDTS,,Sthlm,Stockholm,,"'woDu, woKK, woBr, woKG'"
B18791118GG,peHI,HENRIK IBSEN,peGG,GUSTAF GUSTAFSSON,1879-11-18,MÜNCHEN,Mun,peFraH,,"'orgGyl, orgKDTS'",,"'Kbh, Got, SE, Sthlm'","'København, Göteborg, Sverig, Stockholm'","'Herr direktör J: G: Gustafsson., Nya teatern., Gothenburg., (Schweden.)'","'woDu, woSS'"
B18791118JLH,peHI,HENRIK IBSEN,peJLH,JOHANNE LUISE HEIBERG,1879-11-18,MÜNCHEN,Mun,,,orgKT,,,,,"'woDu, woSS'"
B18791118JK,peHI,HENRIK IBSEN,peJK,JOHANNE KREBS,1879-11-18,MÜNCHEN,Mun,peSuI,,,,,,,woDu
B18791118MR,peHI,HENRIK IBSEN,peMR,MARIE ROVSING,1879-11-18,MÜNCHEN,Mun,peKR,,,,Rom,Rom,,woDu
B18791120CC,peHI,HENRIK IBSEN,peCC,CAMILLA COLLETT,1879-11-20,MÜNCHEN,Mun,peSuI,,,,Rom,Rom,,woDu
B18791120EA,peHI,HENRIK IBSEN,peEA,ELISE AUBERT,1879-11-20,MÜNCHEN,Mun,,,,,,,,woDu
B18791121WL,peHI,HENRIK IBSEN,peWL,WILHELM LANGE,1879-11-21,MÜNCHEN,Mun,"'peBPo, peReGr'",,,,,,"'Dem Schriftsteller Herrn Wilhelm Lange., Kastanienallee 19/20., Berlin.'",
B18791122CKFM,peHI,HENRIK IBSEN,peCKFM,CHRISTIAN KNUD FREDERIK MOLBECH,1879-11-22,MÜNCHEN,Mun,peMMo,,,,,,,woDu
B18791122FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1879-11-22,MÜNCHEN,Mun,"'peEF, peGG'",,"'orgKT, orgChrTh, orgGotT'",,"'Got, Sthlm, Berg'","'Göteborg, Stockholm, Bergen'",,woDu
B18791130NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1879-11-30,MÜNCHEN,Mun,,,"'orgChrTh, orgGyl'",,"'Rom, Ham, It'","'Rom, Hamburg, Italien'",,woDu
B18791201AR,peHI,HENRIK IBSEN,peAR,AUGUST RASMUSSEN,1879-12-01,MÜNCHEN,Mun,"'peThCor, peAK, peEF'",,"'orgGyl, orgKT'",,"'Dk, Kbh'","'Danmark, København'",,woDu
B18791219LD,peHI,HENRIK IBSEN,peLD,LORENTZ DIETRICHSON,1879-12-19,MÜNCHEN,Mun,peFH,,,,"'Kri, Rom'","'Kristiania, Rom'",,woDu
B18791222FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1879-12-22,MÜNCHEN,Mun,"'peEF, peAR'",,orgGotT,,"'Pa, Berl'","'Paris, Berlin'",,woDu
Budat1879NN_Kare_ven,peHI,HENRIK IBSEN,peNN,UKJENT MOTTAGER,1879,MÜNCHEN,Mun,,,,,,,,
B18711015NN_Til_Oplysning,peHI,HENRIK IBSEN,,ukjent mottager,1871-10-15,Dresden,,"'pePBH, peHJJ, peBB, peVB'",,,,"'Berg, Kri'","'Bergen, Christiania'",,
B18711123NN_Eine_Rechtfertigung,peHI,HENRIK IBSEN,,ukjent mottager,1871-11-23,[Dresden,,"'peIsP, peSiI, peGFr, peVil1'",,,,"'Dre, D, Eg, Rom, Ska, Pr'","'Dresden, Deutschland, Egypten, Rom, meinem skandinavischen Vaterlande, Preußen'",,
B18720313MB,peHI,HENRIK IBSEN,,Michael Birkeland,1872-03-13,Dresden,,peBB,,,,,,,
B18720313BB,peHI,HENRIK IBSEN,,Bjørnstjerne Bjørnson,1872-03-13,Dresden,,,,,,N,Norge,,
B18720321FG,peHI,HENRIK IBSEN,,Fredrik Gjertsen,1872-03-21,Dresden,,"'peCKFM, peDan, peSMe, peCW, peJWGo, peLBy, peGHK'",,,,D,Tyskland,,
Budat187205NN_Dass_meine,peHI,HENRIK IBSEN,,ukjent mottager,mars-mai 1872,[Dresden,,,,,,"'Rom, Fr, D'","'Rom, Frankreich, Deutschlands'",,
B18730607JR,peHI,HENRIK IBSEN,,Julie Ruhkopf,1873-06-07,Dresden,,,,,,,,,
B18730710AuLa,peHI,HENRIK IBSEN,,August Larsen,1873-07-10,Wien,,"'peFH, peCMJD'",,,,N,Norge,,
B18730823NN_Samtidigt,peHI,HENRIK IBSEN,,ukjent mottager,1873-08-23,[Pillnitz ved Dresden],,"'peFGFdC, peEMe, peVHvR, peBell, peJong, peTHa, peLBo, peMC, pePDu, peADa, peND, peHtK, peCBoi, peGDu, peCMar, peFPa, peGSt, peAPB, pePAB, peTdS, peDard, peBA, peLKn, peKvP, peESchl, peCCHS, peHWe, peDTPT, peFPvCuL, peGRa, peKCo, peEvE, peHvF, peFF, peLJac, peCKu, peAO, peHRo'",,,,"'Belg, Wien, Dk, Fr, He, Holl, It, Mil, Fir, Rom, Na, N, Rus, StP, Sv, Genf, SE, D, Berl, Spa, Ung, Ost, Eng, Am, Eu, Kri'","'Belgien, Wien, Danmark, Frankrige, Grækenland, Holland, Italien, Milano, Florens, Rom, Neapel, Norge, Rusland, St. Petersburg, Schweitz, Genf, Sverige, Tyskland, Berlin, Spanien, Ungarn, Østerrige, England, Amerika, Europa, Christiania'",,
B18730903NN_Gravminde,peHI,HENRIK IBSEN,,ukjente mottagere,1873-09-03,Dresden/Kristiania,,"'peHelt, peJoBe, peBB, peFrBru, peLuDa, peSaAH, peJKSH, peLHol, peJFOJ, peKrKr, peJNS, peGBNS, peFHT'",,,,,,,
B18731123JLo,peHI,HENRIK IBSEN,,Jakob Løkke,1873-11-23,[Dresden],,"'peJu, peJJWi, peGEL, peJWGo, peFSch, peGreg, peBas, peMark, peBasAnc, peAmm, peUrs, peMB, peCas'",,,,"'D, N'","'Tyskland, Norge'",,
B18750329KM,peHI,HENRIK IBSEN,,Konrad Maurer,1875-03-29,Dresden,,"'peSiI, pePM'",,,,"'N, Dre, Mun'","'Vaterlande, Dresden, München'",,
B18750408KM,peHI,HENRIK IBSEN,,Konrad Maurer,1875-04-08,Dresden,,peSiI,,,,Kri,Christiania,,
B18770407Kdep,peHI,HENRIK IBSEN,,Kirke- og undervisningsdepartementet,1877-04-07,München,,"'peJP, pePTM'",,,,"'Berg, Kbh, D, Mun, Rom'","'Bergen, København, Tyskland, München, Rom'",,
B18770417RB,peHI,HENRIK IBSEN,,Robert Buchholz,1877-04-17,München,,pePLi,,,,,,,
B18770603JP,peHI,HENRIK IBSEN,,John Paulsen,1877-06-03,München,,peSiI,,,,,,,
B18780330NeuZ,peHI,HENRIK IBSEN,,Neue Zeit,1878-03-30,München,,peHWil,,,,,,,
B18780419Kdep,peHI,HENRIK IBSEN,,Kirke- og undervisningsdepartementet,1878-04-19,München,,peJP,,,,It,Italien,,
B18790920JP,peHI,HENRIK IBSEN,,John Paulsen,1879-09-20,Amalfi,,peFH,,,,"'Mun, Pa, D'","'München, Paris, Tyskland'",,
