Letter_ID,Sender_ID,Sender_Name,Recipient_ID,Recipient_Name,Date,Dispatch_Location,Dispatch_Location_Abbr,Mentioned_Person_ID,Mentioned_Person,Mentioned_Org_ID,Mentioned_Org,Mentioned_Places_Abbr,Mentioned_Places,Recipient_Adress,Mentioned_Works_IDs
B18910811SSt,peHI,HENRIK IBSEN,peSSt,SØREN SWENSEN STEEN,1891-08-11,KRISTIANIA,Kri,,,,,,,,
B18910817VD,peHI,HENRIK IBSEN,peVD,VILHELM DYBWAD,1891-08-17,KRISTIANIA,Kri,peJoDy,,,,,,,
B18910818NN_Werthes_Fraulein,peHI,HENRIK IBSEN,peNN,UKJENT MOTTAGER,1891-08-18,KRISTIANIA,Kri,,,,,,,,
B18910826HSch,peHI,HENRIK IBSEN,peHSch,HANS SCHRØDER,1891-08-26,KRISTIANIA,Kri,,,,,,,"'Herr teaterchef Schrøder., Stortingsgaden 4. II. etage.'",
B18910905JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1891-09-05,KRISTIANIA,Kri,,,,,,,,
B18910907ChrTh,peHI,HENRIK IBSEN,orgChrTh,CHRISTIANIA THEATER,1891-09-07,KRISTIANIA,Kri,,,,,,,,
B18910913HSch,peHI,HENRIK IBSEN,peHSch,HANS SCHRØDER,1891-09-13,KRISTIANIA,Kri,"'peSuI, peSiI'",,,,,,"'Herr teaterchef Schrøder., Stortingsgaden 4. II. etage.'",
B18910923PSw,peHI,HENRIK IBSEN,pePSw,PELLE SWEDLUND,1891-09-23,KRISTIANIA,Kri,,,,,,,"'Herr Pelle Swedlund., Fria Konsternas Akademi., Stockholm.'",
B18910924ChrTh,peHI,HENRIK IBSEN,orgChrTh,CHRISTIANIA THEATER,1891-09-24,KRISTIANIA,Kri,,,,,,,,
B18910925HWi,peHI,HENRIK IBSEN,peHWi,HEDVIG WINTERHJELM,1891-09-25,KRISTIANIA,Kri,,,,,,,,
B18911005JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1891-10-05,KRISTIANIA,Kri,"'peSuI, peSiI, peJLFH'",,,,,,,
B18911006NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1891-10-06,KRISTIANIA,Kri,,,,,,,,
B18911008CBe,peHI,HENRIK IBSEN,peCBe,CARL BEHRENS,1891-10-08,KRISTIANIA,Kri,peGB,,,,,,,
B18911014CAB,peHI,HENRIK IBSEN,peCAB,CARL ANTON BJERKNES,1891-10-14,KRISTIANIA,Kri,,,,,,,,
B18911018ChrTh,peHI,HENRIK IBSEN,orgChrTh,CHRISTIANIA THEATER,1891-10-18,KRISTIANIA,Kri,,,,,,,,
B18911019HeHe,peHI,HENRIK IBSEN,peHeHe,HENRY VAN KERVEL HEYERDAHL,1891-10-19,[KRISTIANIA],Kri,,,,,,,,
B18911022AuLa,peHI,HENRIK IBSEN,peAuLa,AUGUST LARSEN,1891-10-22,KRISTIANIA,Kri,peJH,,,,,,,
B18911030ChrTh,peHI,HENRIK IBSEN,orgChrTh,CHRISTIANIA THEATER,1891-10-30,KRISTIANIA,Kri,,,,,,,,
Budat189110NN_Opfordring,peHI,HENRIK IBSEN,peNN,UKJENT MOTTAGER,1891-10,KRISTIANIA/BERGEN,Kri plBerg,"'peFNa, pePINie, peDCD, peFHv, peSArc, peTLM, peGFF, peRoCo, peLD, peJKi, peOSar, peNOH, peSoT, peJES, peEssen'",,,,,,,
Budat1891JLi,peHI,HENRIK IBSEN,peJLi,JONAS LIE,1891,"UKJENT
                           OPPRINNELSESSTED",NN,peMBa,,,,,,,
Budat1891NN_Vi_har,peHI,HENRIK IBSEN,peNN,UKJENT MOTTAGER,1891,KRISTIANIA,Kri,,,,,,,,
B18911111WA,peHI,HENRIK IBSEN,peWA,WILLIAM ARCHER,1891-11-11,KRISTIANIA,Kri,"'peSuI, peSiI, peFrAr'",,,,,,,
B18911202ChrTh,peHI,HENRIK IBSEN,orgChrTh,CHRISTIANIA THEATER,1891-12-02,KRISTIANIA,Kri,,,,,,,,
B18911206POS,peHI,HENRIK IBSEN,pePOS,PEER OLSEN STRØMME,1891-12-06,KRISTIANIA,Kri,,,,,,,,
B18911214EZ,peHI,HENRIK IBSEN,peEZ,ERIC ZACHRISON,1891-12-14,KRISTIANIA,Kri,,,,,,,"'Herr Eric Zachrison., Storgatan 30, ., Stockholm.'",
B18911214PNA,peHI,HENRIK IBSEN,pePNA,PETER NICOLAI ARBO,1891-12-14,KRISTIANIA,Kri,peAEAr,,,,,,"'Herr historiemaler P. N. Arbo., Oskars-gade 46 , ., hersteds.'",
B18911219LF,peHI,HENRIK IBSEN,peLF,LUDWIG FULDA,1891-12-19,KRISTIANIA,Kri,,,,,,,,
B18911224NN_En,peHI,HENRIK IBSEN,peNN,UKJENT MOTTAGER,1891-12-24,KRISTIANIA,Kri,,,,,,,,
Budat1891JES,peHI,HENRIK IBSEN,peJES,ERNST SARS,1891,KRISTIANIA,Kri,,,,,,,,
B18920101ChrTh,peHI,HENRIK IBSEN,orgChrTh,CHRISTIANIA THEATER,1892-01-01,KRISTIANIA,Kri,,,,,,,,
B18920106NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1892-01-06,KRISTIANIA,Kri,,,,,,,,
B18920106PRJ,peHI,HENRIK IBSEN,pePRJ,PETER ROSENKRANTZ JOHNSEN,1892-01-06,KRISTIANIA,Kri,peLAJ,,,,,,,
B18920106AL,peHI,HENRIK IBSEN,peAL,AUGUST LINDBERG,1892-01-06,KRISTIANIA,Kri,peAWLin,,,,,,,
B18920107MG,peHI,HENRIK IBSEN,peMG,MARCUS GRØNVOLD,1892-01-07,KRISTIANIA,Kri,"'peHGr, peSiI, peSuI, peBG, peHGr'",,,,,,"'Herrn M. Grønvold., Aeussere Nymphenburgerstrasse 24., München.'",
B18920111OOl,peHI,HENRIK IBSEN,peOOl,OLE OLSEN,1892-01-11,KRISTIANIA,Kri,peMO,,,,,,,
B18920111RaN,peHI,HENRIK IBSEN,peRaN,RAGNA NIELSEN,1892-01-11,KRISTIANIA,Kri,,,,,,,"'Fru Ragna Nielsen,, Nordal Bruns gade 22., hersteds.'",
B18920124ChrTh,peHI,HENRIK IBSEN,orgChrTh,CHRISTIANIA THEATER,1892-01-24,KRISTIANIA,Kri,,,,,,,,
B18920220LJ,peHI,HENRIK IBSEN,peLJ,LUDVIG JOSEPHSON,1892-02-20,KRISTIANIA,Kri,,,,,,,,
B18920223JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1892-02-23,KRISTIANIA,Kri,,,,,,,,
B18920305HSch,peHI,HENRIK IBSEN,peHSch,HANS SCHRØDER,1892-03-05,KRISTIANIA,Kri,,,,,,,"'Herr teaterchef Schrøder., Stortingsgaden.'",
B18920313EZ,peHI,HENRIK IBSEN,peEZ,ERIC ZACHRISON,1892-03-13,KRISTIANIA,Kri,,,,,,,"'Herr Eric Zachrison., Styrmansgatan 39., Stockholm.'",
B18920321NN_De_mange,peHI,HENRIK IBSEN,peNN,UKJENTE MOTTAGERE,1892-03-21,KRISTIANIA,Kri,,,,,,,,
B18920325AH,peHI,HENRIK IBSEN,peAH,ADOLPHE HOFFMANN,1892-03-25,KRISTIANIA,Kri,,,,,,,"'Monsieur Adolphe Hoffmann,, 3 Rue Teichman., Anvers., Antwerpen.'",
Budat18920327ChrTh,peHI,HENRIK IBSEN,orgChrTh,CHRISTIANIA THEATER,1892-03-27,KRISTIANIA,Kri,,,,,,,,
B18920329GaG,peHI,HENRIK IBSEN,peGaG,GUSTAF AF GEIJERSTAM,1892-03-29,KRISTIANIA,Kri,"'peAL, peJH'",,,,,,,
B18920330HR,peHI,HENRIK IBSEN,peHR,HELENE RAFF,1892-03-30,KRISTIANIA,Kri,,,,,,,,
Budat1891-92HA,peHI,HENRIK IBSEN,peHA,HILDUR ANDERSEN,1891-12 - 1892-03,KRISTIANIA,Kri,peCaSo,,,,,,'Frøken Hildur Andersen.',
Budat1892WS,peHI,HENRIK IBSEN,peWS,WILHELMINE SCHØNBERG,1891-12 - 1892-03,KRISTIANIA,Kri,"'peHA, peVA, peAArs'",,,,,,,
Budat1891-92OT,peHI,HENRIK IBSEN,peOT,OLA THOMMESSEN,1891-12 - 1892-03,KRISTIANIA,Kri,,,,,,,,
B18920402EBe,peHI,HENRIK IBSEN,peEBe,ELSA BERNSTEIN,1892-04-02,KRISTIANIA,Kri,peMBe,,,,,,,
B18920402AdSch,peHI,HENRIK IBSEN,peAdSch,ADELHEID SCHMIDT,1892-04-02,KRISTIANIA,Kri,peOSch,,,,,,"'Fräulein Adelheid Schmidt., Adresse: Herrn Dr: Oswald Schmidt., Steinsdorfstrasse 4., München.'",
Budat18920407NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1892-04-07,KRISTIANIA,Kri,,,,,,,,
B18920410NCV,peHI,HENRIK IBSEN,peNCV,NILS COLLETT VOGT,1892-04-10,KRISTIANIA,Kri,peSiI,,,,,,"'Forfatteren herr Nils Collett Vogt., Josefinegade 10., hersteds.'",
B18920502BI,peHI,HENRIK IBSEN,peBI,BERGLIOT BJØRNSON,1892-05-02,KRISTIANIA,Kri,,,,,,,,
B18920503CC,peHI,HENRIK IBSEN,peCC,CAMILLA COLLETT,1892-05-03,KRISTIANIA,Kri,peHjBi,,,,,,,
B18920504JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1892-05-04,KRISTIANIA,Kri,"'peJLFH, peSuI'",,,,,,,
B18920504AuLa,peHI,HENRIK IBSEN,peAuLa,AUGUST LARSEN,1892-05-04,KRISTIANIA,Kri,"'peJH, peJLH, peKL'",,,,,,,
B18920507MP,peHI,HENRIK IBSEN,peMP,MORITZ PROZOR,1892-05-07,KRISTIANIA,Kri,"'peASa, peACar, peMMP'",,,,,,,
B18920509LD,peHI,HENRIK IBSEN,peLD,LORENTZ DIETRICHSON,1892-05-09,KRISTIANIA,Kri,"'peSuI, peJMD'",,,,,,,
B18920510JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1892-05-10,KRISTIANIA,Kri,peJLH,,,,,,,
B18920520WCB,peHI,HENRIK IBSEN,peWCB,WALDEMAR CHRISTOFER BRØGGER,1892-05-20,KRISTIANIA,Kri,peABr,,,,,,,
B18920620KL,peHI,HENRIK IBSEN,peKL,KARL LARSEN,1892-06-20,KRISTIANIA,Kri,"'peMiL, peAuLa'",,,,,,"'Forfatteren herr Karl Larsen., Gyldendalske boghandel., København.'",
B18920625AuLa,peHI,HENRIK IBSEN,peAuLa,AUGUST LARSEN,1892-06-25,KRISTIANIA,Kri,"'peWHei, peWA'",,,,,,,
B18920701NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1892-07-01,KRISTIANIA,Kri,,,,,,,,
B18920702AuLa,peHI,HENRIK IBSEN,peAuLa,AUGUST LARSEN,1892-07-02,KRISTIANIA,Kri,peHeLa,,,,,,,
B18920705JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1892-07-05,KRISTIANIA,Kri,peJSte,,,,,,,
B18920713JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1892-07-13,KRISTIANIA,Kri,,,,,,,,
B18920717BvS,peHI,HENRIK IBSEN,peBvS,BERTHA VON SUTTNER,1892-07-17,KRISTIANIA,Kri,,,,,,,"'Frau Baronin Bertha v. Suttner., Harmannsdorf bei Eggenburg., Österreich'",
B18920721CBr,peHI,HENRIK IBSEN,peCBr,CHRISTOFFER BRINCHMANN,1892-07-21,KRISTIANIA,Kri,peAEh,,,,,,"'Herr cand. mag. Chr. Brinckmann., Majorstuevejen, 23., hersteds.'",
Budat1892KrLign,peHI,HENRIK IBSEN,orgKrLign,KRISTIANIA LIGNINGSKOMMISJON,1892-07,KRISTIANIA,Kri,,,,,,,,
B18920804ACD,peHI,HENRIK IBSEN,peACD,AXEL DROLSUM,1892-08-04,KRISTIANIA,Kri,,,,,,,"'Herr ,  A. C.\n                        Drolsum., Drammensvejen., hersteds.'",
B18920821JJa,peHI,HENRIK IBSEN,peJJa,JULIUS JACOBSEN,1892-08-21,KRISTIANIA,Kri,,,,,,,"'Herr direktør Julius Jacobsen,, Vendersgade 6. III., København.'",
B18920822JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1892-08-22,KRISTIANIA,Kri,,,,,,,,
B18920829JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1892-08-29,KRISTIANIA,Kri,,,,,,,,
B18920831RS,peHI,HENRIK IBSEN,peRS,RUDOLPH SCHMIDT,1892-08-31,KRISTIANIA,Kri,"'peHV, peJHo, peSuI'",,,,,,"'Digteren herr Rudolf Schmidt., Falkoner-Alleen 54., København.'",
B18920923OT,peHI,HENRIK IBSEN,peOT,OLA THOMMESSEN,1892-09-23,KRISTIANIA,Kri,,,,,,,"'Herr redaktør Thommessen., Briskebyvejen 14.'",
B18921004NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1892-10-04,KRISTIANIA,Kri,,,,,,,,
B18921004JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1892-10-04,KRISTIANIA,Kri,"'peSiI, peBI'",,,,,,,
B18921030AuLa,peHI,HENRIK IBSEN,peAuLa,AUGUST LARSEN,1892-10-30,KRISTIANIA,Kri,"'peWHei, peEGo, peMP, peJH, peHeLa'",,,,,,"'Herr fuldmægtig August Larsen,, Gyldendalske boghandel., København.'",
B18921101JE,peHI,HENRIK IBSEN,peJE,JULIUS ELIAS,1892-11-01,KRISTIANIA,Kri,"'peSFi, peMvB, peJHo, peJuEl'",,,,,,,
B18921104JCS,peHI,HENRIK IBSEN,peJCS,JOHAN CHRISTOFFER STOCHHOLM,1892-11-04,KRISTIANIA,Kri,,,,,,,,
B18921107JE,peHI,HENRIK IBSEN,peJE,JULIUS ELIAS,1892-11-07,KRISTIANIA,Kri,"'peSFi, peJDIH'",,"'orgPR, orgFBE'",,,,,
B18921110JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1892-11-10,KRISTIANIA,Kri,"'peAuLa, peDFa'",,,,,,,
B18921112JE,peHI,HENRIK IBSEN,peJE,JULIUS ELIAS,1892-11-12,KRISTIANIA,Kri,,,,,,,,
B18921114MP,peHI,HENRIK IBSEN,peMP,MORITZ PROZOR,1892-11-14,KRISTIANIA,Kri,"'peASa, peMMP'",,,,,,,
B18921117JE,peHI,HENRIK IBSEN,peJE,JULIUS ELIAS,1892-11-17,KRISTIANIA,Kri,,,,,,,,
B18921118JE,peHI,HENRIK IBSEN,peJE,JULIUS ELIAS,1892-11-18,KRISTIANIA,Kri,peSFi,,orgPR,,,,,
B18921118JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1892-11-18,KRISTIANIA,Kri,peDFa,,,,,,,
B18921203JE,peHI,HENRIK IBSEN,peJE,JULIUS ELIAS,1892-12-03,KRISTIANIA,Kri,peSFi,,,,,,,
B18921208BB,peHI,HENRIK IBSEN,peBB,BJØRNSTJERNE BJØRNSON,1892-12-08,KRISTIANIA,Kri,,,,,,,,
B18921208JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1892-12-08,KRISTIANIA,Kri,"'peJLH, peHeJa'",,,,,,,
B18921214HSch,peHI,HENRIK IBSEN,peHSch,HANS SCHRØDER,1892-12-14,KRISTIANIA,Kri,,,,,,,"'Herr teaterchef Schrøder,, Storthingsgaden,, hersteds.'",
B18921216GB,peHI,HENRIK IBSEN,peGB,GEORG BRANDES,1892-12-16,KRISTIANIA,Kri,,,,,,,,
Budat18921216LBS,peHI,HENRIK IBSEN,peLBS,LAURITS STENERSEN,1892-12-16,KRISTIANIA,Kri,,,,,,,"'Herr professor dr. L. B. Stenersen., Josefinegade 20., hersteds.'",
B18921219EF,peHI,HENRIK IBSEN,peEF,EDVARD FALLESEN,1892-12-19,KRISTIANIA,Kri,,,,,,,,
B18921227EBr,peHI,HENRIK IBSEN,peEBr,EDVARD BRANDES,1892-12-27,KRISTIANIA,Kri,,,,,,,,
Budat1892AL,peHI,HENRIK IBSEN,peAL,AUGUST LINDBERG,1892-12-30,KRISTIANIA,Kri,,,,,,,"'Herr teaterdirektør August Lindberg,, Göteborg.'",
B18921231KAWi,peHI,HENRIK IBSEN,peKAWi,KRISTIAN ANASTAS WINTERHJELM,1892-12-31,KRISTIANIA,Kri,,,,,,,"'Herr og fru Winterhjelm,, Kammakaregatan,, Stockholm.'",
B18921231OAQ,peHI,HENRIK IBSEN,peOAQ,ANTON QVAM,1892-12-31,KRISTIANIA,Kri,,,,,,,,
B18930104NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1893-01-04,KRISTIANIA,Kri,,,,,,,,
B18930106AuLa,peHI,HENRIK IBSEN,peAuLa,AUGUST LARSEN,1893-01-06,KRISTIANIA,Kri,peHeLa,,,,,,"'Herr fuldmægtig August Larsen,, Gyldendalske boghandel,, København.'",
B18930106AL,peHI,HENRIK IBSEN,peAL,AUGUST LINDBERG,1893-01-06,KRISTIANIA,Kri,,,,,,,,
B18930107HA,peHI,HENRIK IBSEN,peHA,HILDUR ANDERSEN,1893-01-07,KRISTIANIA,Kri,"'peAFA, peJoBr, peSTo'",,,,,,,
B18930109CHe,peHI,HENRIK IBSEN,peCHe,CARL HENRIKSEN,1893-01-09,KRISTIANIA,Kri,peAuLa,,,,,,,
B18930114JE,peHI,HENRIK IBSEN,peJE,JULIUS ELIAS,1893-01-14,KRISTIANIA,Kri,,,,,,,,
B18930131JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1893-01-31,KRISTIANIA,Kri,peAuLa,,,,,,,
B18930204AL,peHI,HENRIK IBSEN,peAL,AUGUST LINDBERG,1893-02-04,KRISTIANIA,Kri,,,,,,,,
B18930208SiI,peHI,HENRIK IBSEN,peSiI,SIGURD IBSEN,1893-02-08,KRISTIANIA,Kri,"'peSuI, peBB, peWC, peOAr, peSMA, peJSte'",,,,,,,
B18930213AL,peHI,HENRIK IBSEN,peAL,AUGUST LINDBERG,1893-02-13,KRISTIANIA,Kri,,,,,,,,
B18930222JHj,peHI,HENRIK IBSEN,peJHj,JOHAN HJORT,1893-02-22,KRISTIANIA,Kri,peSuI,,,,,,"'Herr dr. filos. Johan Hjort,, adresse:, Herr , professor med.\n                        Hjort;, hersteds.'",
B18930224RS,peHI,HENRIK IBSEN,peRS,RUDOLPH SCHMIDT,1893-02-24,KRISTIANIA,Kri,,,,,,,"'Digteren Herr Rudolf Schmidt., Falkoner-Alleen 34., København.'",
B18930226JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1893-02-26,KRISTIANIA,Kri,peWiB,,,,,,,
B18930303JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1893-03-03,KRISTIANIA,Kri,peAL,,orgChrTh,,,,,
B18930303BBj,peHI,HENRIK IBSEN,peBBj,BJØRN BJØRNSON,1893-03-03,KRISTIANIA,Kri,,,,,,,,
B18930314HSch,peHI,HENRIK IBSEN,peHSch,HANS SCHRØDER,1893-03-14,KRISTIANIA,Kri,peNL,,,,,,,
B18930322WA,peHI,HENRIK IBSEN,peWA,WILLIAM ARCHER,1893-03-22,KRISTIANIA,Kri,,,,,,,,
B18930325OHa,peHI,HENRIK IBSEN,peOHa,OLAF HANSSON,1893-03-25,KRISTIANIA,Kri,,,,,,,"'Herr skuespiller Olaf Hansson,, hôtel du Boulevard,, Stortingsgaden,, hersteds.'",
B18930329MP,peHI,HENRIK IBSEN,peMP,MORITZ PROZOR,1893-03-29,KRISTIANIA,Kri,peMMP,,,,,,,
B18930330ALu,peHI,HENRIK IBSEN,peALu,ALBERT MARINIUS LUND,1893-03-30,KRISTIANIA,Kri,,,,,,,"'Herr stud. theol. A. Lund,, Bjerregårdsgade 20. III,, hersteds.'",
B18930330HSch,peHI,HENRIK IBSEN,peHSch,HANS SCHRØDER,1893-03-30,KRISTIANIA,Kri,,,,,,,"'Herr teaterchef Schrøder,, Stortingsgaden,, hersteds.'",
B18930403EF,peHI,HENRIK IBSEN,peEF,EDVARD FALLESEN,1893-04-03,KRISTIANIA,Kri,peAL,,,,,,,
B18930403AL,peHI,HENRIK IBSEN,peAL,AUGUST LINDBERG,1893-04-03,KRISTIANIA,Kri,peOBlehr,,,,,,,
B18930403NN_Dr_Henrik,peHI,HENRIK IBSEN,peNN,UKJENT MOTTAGER,1893-04-03,KRISTIANIA,Kri,,,,,,,,
B18930404OM,peHI,HENRIK IBSEN,peOM,OVE MOSSIN,1893-04-04,KRISTIANIA,Kri,peAL,,,,,,,
B18930405NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1893-04-05,KRISTIANIA,Kri,,,,,,,,
B18930406AL,peHI,HENRIK IBSEN,peAL,AUGUST LINDBERG,1893-04-06,KRISTIANIA,Kri,peEF,,,,,,,
B18930407OO,peHI,HENRIK IBSEN,peOO,OLAUS OLSEN,1893-04-07,KRISTIANIA,Kri,,,,,,,"'Herr skuespiller Olaus Olsen,, Rønne,, Bornholm.'",
B18930410JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1893-04-10,KRISTIANIA,Kri,peAuLa,,,,,,,
B18930412OBe,peHI,HENRIK IBSEN,peOBe,OTTO BENZON,1893-04-12,KRISTIANIA,Kri,peWiB,,,,,,"'Herr Otto Benzon,, Stormgade 2 B,, København.'",
B18930416WPe,peHI,HENRIK IBSEN,peWPe,WILLIAM PETERSEN,1893-04-16,KRISTIANIA,Kri,,,,,,,,
B18930416NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1893-04-16,KRISTIANIA,Kri,,,,,,,,
B18930424JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1893-04-24,KRISTIANIA,Kri,,,,,,,,
B18930424PEH,peHI,HENRIK IBSEN,pePEH,PETER EMMANUEL HANSEN,1893-04-24,KRISTIANIA,Kri,,,,,,,"'Herrn Direktor Emanuel Hansen,, Ekaterininski Kanal H132 Qu 27., St. Petersburg.'",
B18930428FrFr,peHI,HENRIK IBSEN,peFrFr,FRIEDRICH FIEDLER,1893-04-28,KRISTIANIA,Kri,,,,,,,,
Budat1892-93NN_traffes,peHI,HENRIK IBSEN,peNN,UKJENT MOTTAGER,1892-07 - 1893-04,KRISTIANIA,Kri,,,,,,,,
B18930516HeBa,peHI,HENRIK IBSEN,peHeBa,HERMANN BAHR,1893-05-16,KRISTIANIA,Kri,,,,,,,,
B18930519EF,peHI,HENRIK IBSEN,peEF,EDVARD FALLESEN,1893-05-19,KRISTIANIA,Kri,peWPe,,,,,,,
B18930524NN_Monsieur,peHI,HENRIK IBSEN,peNN,UKJENT MOTTAGER,1893-05-24,KRISTIANIA,Kri,,,,,,,,
B18930527HSch,peHI,HENRIK IBSEN,peHSch,HANS SCHRØDER,1893-05-27,KRISTIANIA,Kri,peAI,,,,,,"'Herr teaterchef Schrøder,, Stortingsgaden,, hersteds.'",
B18930603MT,peHI,HENRIK IBSEN,peMT,MAGDALENE THORESEN,1893-06-03,KRISTIANIA,Kri,,,,,,,,
B18930614EGr,peHI,HENRIK IBSEN,peEGr,EDVARD GRIEG,1893-06-14,KRISTIANIA,Kri,peNG,,,,,,,
Budat18930617ChrSo,peHI,HENRIK IBSEN,peChrSo peCaSo,CHRISTIAN OG CAROLINE SONTUM,1893-06-17,KRISTIANIA,Kri,,,,,,,"'Fru og dr. Sontum, Grefsen Bad, hersteds.'",
B18930628MP,peHI,HENRIK IBSEN,peMP,MORITZ PROZOR,1893-06-28,KRISTIANIA,Kri,,,,,,,,
B18930805IvAa,peHI,HENRIK IBSEN,peIvAa,IVAR AASEN,1893-08-05,KRISTIANIA,Kri,,,,,,,,
B18930806LF,peHI,HENRIK IBSEN,peLF,LUDWIG FULDA,1893-08-06,KRISTIANIA,Kri,,,,,,,"'Herrn Dr. Ludwig Fulda,, Schriftsteller., Berlin., Dr Henrik Ibsen,, Christiania.'",
B18930913WPe,peHI,HENRIK IBSEN,peWPe,WILLIAM PETERSEN,1893-09-13,KRISTIANIA,Kri,,,,,,,"'Herr teaterdirektør William Petersen,, Hôtel Halden,, Fredrikshald.'",
B18930918JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1893-09-18,KRISTIANIA,Kri,peSiI,,,,,,,
B18930921HSch,peHI,HENRIK IBSEN,peHSch,HANS SCHRØDER,1893-09-21,KRISTIANIA,Kri,,,,,,,,
B18930923WilB,peHI,HENRIK IBSEN,peWilB,WILHELM BÖLSCHE,1893-09-23,KRISTIANIA,Kri,,,,,,,"'Herrn Wilhelm , Schriftsteller., Friedrichshagen, bei, Berlin,, Wilhelmstrasse 72.'",
B18931001NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1893-10-01,KRISTIANIA,Kri,,,,,,,,
B18931005HA,peHI,HENRIK IBSEN,peHA,HILDUR ANDERSEN,1893-10-05,KRISTIANIA,Kri,peAArs,,,,,,,
B18931006NRo,peHI,HENRIK IBSEN,peNRo,NORDAHL ROLFSEN,1893-10-06,KRISTIANIA,Kri,,,,,,,,
B18931012JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1893-10-12,KRISTIANIA,Kri,,,,,,,,
B18931022HA,peHI,HENRIK IBSEN,peHA,HILDUR ANDERSEN,1893-10-22,KRISTIANIA,Kri,,,,,,,,
B18931114MRy,peHI,HENRIK IBSEN,peMRy,MATHIAS RYE,1893-11-14,KRISTIANIA,Kri,,,,,,,"'Herr stiftamtmand M. Rye, Stk, Skatmester ved St.\n                        Olafs orden., Kristiania.'",
B18931127OMA,peHI,HENRIK IBSEN,peOMA,OLUF MARTIN ANDERSEN,1893-11-27,KRISTIANIA,Kri,,,,,,,'Til Geburtsdagsbarnet.',
B18931216HAB,peHI,HENRIK IBSEN,peHAB,HANNA BUTENSCHØN,1893-12-16,KRISTIANIA,Kri,,,,,,,"'Fru konsulinde Hanna Andresen Butenschøn,, Skøien pr. Bygdø Station.'",
B18931218MP,peHI,HENRIK IBSEN,peMP,MORITZ PROZOR,1893-12-18,KRISTIANIA,Kri,"'peAMLP, peACar, peMMP'",,,,,,,
B18931219JC,peHI,HENRIK IBSEN,peJC,JONAS COLLIN,1893-12-19,KRISTIANIA,Kri,"'peSMo, peFH, peHeJa'",,,,,,,
B18931230KAWi,peHI,HENRIK IBSEN,peKAWi peHWi,KRISTIAN ANASTAS OG HEDVIG WINTERHJELM,1893-12-30,KRISTIANIA,Kri,peSuI,,,,,,,
B18931231LD,peHI,HENRIK IBSEN,peLD,LORENTZ DIETRICHSON,1893-12-31,KRISTIANIA,Kri,"'peJMD, peSuI'",,,,,,,
B18931231OT,peHI,HENRIK IBSEN,peOT,OLA THOMMESSEN,1893-12-31,KRISTIANIA,Kri,peHeTh,,,,,,,
B18940112BM,peHI,HENRIK IBSEN,peBM,BREDO MORGENSTIERNE,1894-01-12,KRISTIANIA,Kri,peAMun,,,,,,,
B18940125HeSt,peHI,HENRIK IBSEN,peHeSt,HEINRICH STÜMCKE,1894-01-25,KRISTIANIA,Kri,,,,,,,"'Herrn Dr. Heinrich Stümcke, Schriftsteller., Artilleriestrasse 5., Berlin.'",
B18940126AuLa,peHI,HENRIK IBSEN,peAuLa,AUGUST LARSEN,1894-01-26,KRISTIANIA,Kri,peHeLa,,,,,,"'Herr fuldmægtig August Larsen., Gyldendalske boghandel., København.'",
B18940131PR,peHI,HENRIK IBSEN,orgPR,PHILIPP RECLAM JUN.,1894-01-31,KRISTIANIA,Kri,,,,,,,,
B18940212MvC,peHI,HENRIK IBSEN,peMvC,MINKA CZÓBEL,1894-02-12,KRISTIANIA,Kri,,,,,,,"' Frau Minka v.\n                        Cróbel., Anarcs bei Kis-Várda., Ungarn., Absender: Henrik Ibsen,, Christiania,, Norwegen.'",
B18940221SFi,peHI,HENRIK IBSEN,peSFi,SAMUEL FISCHER,1894-02-21,KRISTIANIA,Kri,,,,,,,,
