Letter_ID,Sender_ID,Sender_Name,Recipient_ID,Recipient_Name,Date,Dispatch_Location,Dispatch_Location_Abbr,GeoName_ID,toponymName,Country,Latitude,Longitude,Recipient_Adress,Recipient_Location,Recipient_Location_Abbr,Recipient_Addr_Latitude,Recipient_Addr_Longitude,Mentioned_Person_ID,Mentioned_Persons,Mentioned_Org_ID,Mentioned_Org,Mentioned_Works_IDs,Mention_Works_Title,Text_ID,Mention_Works_Genre,Collective_Vesions_ID,Mentioned_Places,Mentioned_Places_Abbr
B18750508BsS,peHI,HENRIK IBSEN,orgBsS,DET BRITISK-SKANDINAVISKE SELSKAB,1875-05-08,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,,,,,,,,,,London,Lon
B18750513EaE,peHI,HENRIK IBSEN,peEaE,ERIK AF EDHOLM,1875-05-13,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,peKongO2,OSCAR 2. (Oscar Fredrik),orgKDTS,KONGL. DRAMATISKA THEATERN,,,,,,München,Mun
B18750521JHT,peHI,HENRIK IBSEN,peJHT,JOHAN HERMAN THORESEN,1875-05-21,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,"peNL, peFH, peALi, peKongO2, peSiI, peTK","NILS LUND, NIELS FREDERIK VILHELM HEGEL, ANDREAS CONRAD PUTSCHER LINDE, OSCAR 2. (Oscar Fredrik), SIGURD IBSEN, THOMAS KRAGH THORESEN",orgKDTS,KONGL. DRAMATISKA THEATERN,"woUF, woHH","De unges Forbund, Hærmændene paa Helgeland","UF, H1","drama, drama",HH,"på stedet, Dresden, Sverig, Danmark, København, Fredriksværk, Kristiania","Mun, Dre, SE, Dk, Kbh, Fredv, Kri"
B18750522ASL,peHI,HENRIK IBSEN,peASL,ALFRED SINDING-LARSEN,1875-05-22,München,Mun,2867714,Munich,Germany,48.13743,11.57549,"Herr cand: jur: Alfred Larsen., Hjørnet af Josefinegade og Pilestrædet., Christiania., (Norwegen.)","Christiania, Norwegen","Kri, N",59.91273,10.74609,"peEGo, peJHT","EDMUND WILLIAM GOSSE, JOHAN HERMAN THORESEN",orgGyl,DEN GYLDENDALSKE BOGHANDEL,,,,,,Upsala,Upp
B18750524CHo,peHI,HENRIK IBSEN,peCHo,CHRISTIAN HOLST,1875-05-24,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,peKongO2,OSCAR 2. (Oscar Fredrik),,,,,,,,"Dresden, München","Dre, Mun"
B18750531GB,peHI,HENRIK IBSEN,peGB,GEORG BRANDES,1875-05-31,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,,,,,,,,,,,
B18750603EStj,peHI,HENRIK IBSEN,peEStj,EDVARD STJERNSTRÖM,1875-06-03,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,"peEaE, peLStj, peBB","ERIK WILHELM AF EDHOLM, LOUISE (Lovisa Elisabeth) STJERNSTRÖM, BJØRNSTJERNE MARTINIUS BJØRNSON",orgKoTh,KONGL. THEATRARNE I STOCKHOLM,"woHH, woKE","Hærmændene paa Helgeland, Kongs-Emnerne","H1, KE","drama, drama",HH,"Sverig, Stockholm, København, München","SE, Sthlm, Kbh, Mun"
B18750608GB,peHI,HENRIK IBSEN,peGB,GEORG BRANDES,1875-06-08,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,peEBr,CARL EDVARD COHEN BRANDES,,,,,,,,,
B18750611EaE,peHI,HENRIK IBSEN,peEaE,ERIK AF EDHOLM,1875-06-11,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,peEStj,CARL EDVARD STJERNSTRÖM,"'orgKT, orgKDTS'","DET KONGELIGE THEATER I KØBENHAVN, KONGL. DRAMATISKA THEATERN",woHH,Hærmændene paa Helgeland,H1,drama,HH,Stockholm,Sthlm
B18750617FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1875-06-17,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,"peEStj, peEaE, peGB, peBB, peJLi, peJLo, peAWeg, peJH, peJLFH, peODov","CARL EDVARD STJERNSTRÖM, ERIK WILHELM AF EDHOLM, GEORG MORRIS COHEN BRANDES, BJØRNSTJERNE MARTINIUS BJØRNSON, JONAS LAURITZ IDEMIL LIE, JAKOB OLAUS LØKKE, ANDREA WEGENER, JACOB DEICHMANN FREDERIK HEGEL, JULIE LOUISE FREDERIKKE HEGEL, OLAF DØVLE",orgKDTS,KONGL. DRAMATISKA THEATERN,"woHH, woDi, woTF, woSaHi, woLB, woKE","Hærmændene paa Helgeland, Digte, «Ved Tusendårs-festen den 18de juli 1872», «Sanger-hilsen til Sverig», «Langt borte», Kongs-Emnerne","H1, Di, DiVedTusenFest1872, DiSangerhilsenTilSverig, DiLangtBorte, KE","drama, dikt, dikt, dikt, dikt, drama",HH,"København, München, København, Dresden, Kristiania","Kbh, Mun, Kbh, Dre, Kri"
B18750624EStj,peHI,HENRIK IBSEN,peEStj,EDVARD STJERNSTRÖM,1875-06-24,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,,,orgKDTS,KONGL. DRAMATISKA THEATERN,woHH,Hærmændene paa Helgeland,H1,drama,HH,"Sverig, Stockholm","SE, Sthlm"
B18750629FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1875-06-29,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,peCKFM,CHRISTIAN KNUD FREDERIK MOLBECH,orgKT,DET KONGELIGE THEATER I KØBENHAVN,,,,,,,
B18750706FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1875-07-06,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,,,,,woKE,Kongs-Emnerne,KE,drama,,,
B18750714GB,peHI,HENRIK IBSEN,peGB,GEORG BRANDES,1875-07-14,München,Mun,2867714,Munich,Germany,48.13743,11.57549,"Til, Redaktionen for tidsskriftet, «Det 19, århundrede.»",,,,,peAuLa,AUGUST GOTTLIEB LARSEN,,,woEt_Ri,«Et rimbrev»,DiEtRimbrev,dikt,,,
Budat18750714NN_Et_Rimbrev,peHI,HENRIK IBSEN,peNN,UKJENT MOTTAGER,1875-07-14,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,,,,,,,,,,,
B18750802FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1875-08-02,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,peJHT,JOHAN HERMAN THORESEN,,,"woHH, woKE, woDi","Hærmændene paa Helgeland, Kongs-Emnerne, Digte","H1, KE, Di","drama, drama, dikt",HH,Kristiania,Kri
B18750816HL,peHI,HENRIK IBSEN,peHL,HARTVIG LASSEN,1875-08-16,"Kitzbüchel, Tyrol",Kitz,2774347,Kitzbühel,Austria,47.44637,12.39215,,,,,,"peEGr, peLJ, peCKFM, peSuI","EDVARD HAGERUP GRIEG, LUDVIG OSCAR JOSEPHSON, CHRISTIAN KNUD FREDERIK MOLBECH, SUSANNA/SUZANNAH IBSEN",orgChrTh,CHRISTIANIA THEATER,woPG,Peer Gynt,PG,drama,,,
B18750820EGr,peHI,HENRIK IBSEN,peEGr,EDVARD GRIEG,1875-08-20,"Kitzbüchel, Tyrol",Kitz,2774347,Kitzbühel,Austria,47.44637,12.39215,,,,,,peLJ,LUDVIG OSCAR JOSEPHSON,,,woPG,Peer Gynt,PG,drama,,"Kristiania, München","Kri, Mun"
B18750822FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1875-08-22,"Kitzbüchel, Tyrol",Kitz,2774347,Kitzbühel,Austria,47.44637,12.39215,,,,,,"peCKFM, peLSta, peHCA","CHRISTIAN KNUD FREDERIK MOLBECH, LUDWIG STAINER, HANS CHRISTIAN ANDERSEN",,,"woSS, woKE, woDi","Samfundets støtter, Kongs-Emnerne, Digte","SS, KE, Di","drama, drama, dikt",,"Norge, Kitzbüchel, Tyrol, Österreich, München","N, Kitz, Ty, Ost, Mun"
B18750824NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1875-08-24,"Kitzbüchel, Tyrol",Kitz,2774347,Kitzbühel,Austria,47.44637,12.39215,,,,,,"peFH, peJHT, peLSta","NIELS FREDERIK VILHELM HEGEL, JOHAN HERMAN THORESEN, LUDWIG STAINER","'orgChrTh, orgGyl'","CHRISTIANIA THEATER, DEN GYLDENDALSKE BOGHANDEL",,,,,,"Kristiania, Kitzbüchel, Tyrol, Österreich","Kri, Kitz, Ty, Ost"
B18750826JHT,peHI,HENRIK IBSEN,peJHT,JOHAN HERMAN THORESEN,1875-08-26,"Kitzbüchel, Tyrol",Kitz,2774347,Kitzbühel,Austria,47.44637,12.39215,,,,,,"peNL, peFH, peJLo, peJKSH, peSiI, peTK, peSuI","NILS LUND, NIELS FREDERIK VILHELM HEGEL, JAKOB OLAUS LØKKE, JOHAN KRISTOFFER STØREN HEFFERMEHL, SIGURD IBSEN, THOMAS KRAGH THORESEN, SUSANNA/SUZANNAH IBSEN",,,,,,,,"Tyroler-alperne, München, Kristiania, Telemarken","Ty, Mun, Kri, Tel"
B18750916GB,peHI,HENRIK IBSEN,peGB,GEORG BRANDES,1875-09-16,"Kitzbüchel, Tyrol",Kitz,2774347,Kitzbühel,Austria,47.44637,12.39215,,,,,,peSuI,SUSANNA/SUZANNAH IBSEN,,,"woSS, woEt_Ri","Samfundets støtter, «Et rimbrev»","SS, DiEtRimbrev","drama, dikt",,München,Mun
B18750918JHT,peHI,HENRIK IBSEN,peJHT,JOHAN HERMAN THORESEN,1875-09-18,"Kitzbüchel, Tyrol",Kitz,2774347,Kitzbühel,Austria,47.44637,12.39215,,,,,,peMAT,MARIE ANTOINETTE THORESEN,,,,,,,,München,Mun
B18751019ESta,peHI,HENRIK IBSEN,peESta,EMIL STANG,1875-10-19,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,"peHJJ, peFH, peJHT","HANS JACOB JENSEN, NIELS FREDERIK VILHELM HEGEL, JOHAN HERMAN THORESEN",,,"woHH, woF2","Hærmændene paa Helgeland, Fru Inger til Østråt","H1, F2","drama, drama","HH, F",,
B18751023FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1875-10-23,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,,,orgChrTh,CHRISTIANIA THEATER,"woPG, woSS, woUF, woDi","Peer Gynt, Samfundets støtter, De unges Forbund, Digte","PG, SS, UF, Di","drama, drama, drama, dikt",,,
B18751025NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1875-10-25,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,"peSiI, pePCA, pePeSi","SIGURD IBSEN, PETER CHRISTEN ASBJØRNSEN, PETER SIMONSEN",,,,,,,,,
B18751030EaE,peHI,HENRIK IBSEN,peEaE,ERIK AF EDHOLM,1875-10-30,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,,,,,,,,,,,
B18751101EaE,peHI,HENRIK IBSEN,peEaE,ERIK AF EDHOLM,1875-11-01,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,"peEStj, peJWe, peGF, peGA","CARL EDVARD STJERNSTRÖM, JULIUS WERTHER, JOHAN GUSTAF FREDRIKSON, GURLI (Johanna Carolina) ÅBERG",orgKDTS,KONGL. DRAMATISKA THEATERN,woHH,Hærmændene paa Helgeland,H1,drama,HH,,
B18751104NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1875-11-04,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,,,,,,,,,,,
B18751125FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1875-11-25,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,"peGBe, peHJP, peNL, peEStj","FREUND JAKOB GOTTLOB BERNER, HANS JACOB PREUS, NILS LUND, CARL EDVARD STJERNSTRÖM",orgKT,DET KONGELIGE THEATER I KØBENHAVN,"woHH, woKE, woUF, woPG","Hærmændene paa Helgeland, Kongs-Emnerne, De unges Forbund, Peer Gynt","H1, KE, UF, PG","drama, drama, drama, drama",HH,"Kristiania, Kristiansand, København, Stockholm","Kri, Kris, Kbh, Sthlm"
B18751203EaE,peHI,HENRIK IBSEN,peEaE,ERIK AF EDHOLM,1875-12-03,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,"peEStj, peAWi","CARL EDVARD STJERNSTRÖM, ADOLF VON WILBRANDT",orgKDTS,KONGL. DRAMATISKA THEATERN,"woHH, woKE","Hærmændene paa Helgeland, Kongs-Emnerne","H1, KE","drama, drama",HH,"Tyskland, Stockholm, Wien","D, Sthlm, Wien"
B18751204CHo,peHI,HENRIK IBSEN,peCHo,CHRISTIAN HOLST,1875-12-04,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,peEMo,ERNST MOTZFELDT,,,,,,,,,
B18751210FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1875-12-10,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,peGBe,FREUND JAKOB GOTTLOB BERNER,orgKT,DET KONGELIGE THEATER I KØBENHAVN,"woSS, woHH, woKE, woBr","Samfundets støtter, Hærmændene paa Helgeland, Kongs-Emnerne, Brand","SS, H1, KE, Br","drama, drama, drama, drama",HH,München,Mun
B18751220NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1875-12-20,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,"pePeSi, peASL","PETER SIMONSEN, NILS ULRIK ALFRED SINDING-LARSEN (før 1881: Sinding Larsen)",orgDagbl,DAGBLADET,,,,,,"Paris, Berlin","Pa, Berl"
B18751229EP,peHI,HENRIK IBSEN,peEP,EILIF PETERSSEN,1875-12-29,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,,,,,,,,,,,
B18751231FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1875-12-31,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,"peSuI, peSiI","SUSANNA/SUZANNAH IBSEN, SIGURD IBSEN",,,,,,,,Tyskland,D
B18760122HL,peHI,HENRIK IBSEN,peHL,HARTVIG LASSEN,1876-01-22,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,"peNL, peBB","NILS LUND, BJØRNSTJERNE MARTINIUS BJØRNSON",orgChrTh,CHRISTIANIA THEATER,"woPG, woSS, woHH, woKE, woUF, woKK","Peer Gynt, Samfundets støtter, Hærmændene paa Helgeland, Kongs-Emnerne, De unges Forbund, Kjærlighedens Komedie","PG, SS, H1, KE, UF, KK","drama, drama, drama, drama, drama, drama",HH,Kristiania,Navneregsiter_HISe#plKri
B18760125NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1876-01-25,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,"peCCG, peHL, peHJP, peASL, peST","CHRISTIAN CHRISTOPHER GIEBELHAUSEN, HARTVIG MARCUS LASSEN, HANS JACOB PREUS, NILS ULRIK ALFRED SINDING-LARSEN (før 1881: Sinding Larsen), SAMUEL TINSLEY",orgChrTh,CHRISTIANIA THEATER,"woPG, woSS, woKG, woHH, woKE","Peer Gynt, Samfundets støtter, Kejser og Galilæer, Hærmændene paa Helgeland, Kongs-Emnerne","PG, SS, KG, H1, KE","drama, drama, drama, drama, drama",HH,"Kristiansand, London","Kris, Lon"
B18760126ASL,peHI,HENRIK IBSEN,peASL,ALFRED SINDING-LARSEN,1876-01-26,München,Mun,2867714,Munich,Germany,48.13743,11.57549,"Herr cand: jur: Alfred Larsen., Josefinegade, hjørnet af Pilestrædet., Christiania., (Norwegen.)","Christiania, Norwegen","Kri, N",59.91273,10.74609,"peNL, peKM, peEP, peOSi, peMG, peORus, peJEk, peST","NILS LUND, KONRAD VON MAURER, HJALMAR EILIF EMANUEL PETERSSEN, OTTO LUDVIG SINDING, MARCUS FREDRIK STEEN GRØNVOLD, OLAV GEORG MARTINIUS RUSTEN (fra 1890-årene: RUSTI), JAHN EKENÆS, SAMUEL TINSLEY",,,"woSS, woHH, woKE, woKG","Samfundets støtter, Hærmændene paa Helgeland, Kongs-Emnerne, Kejser og Galilæer","SS, H1, KE, KG","drama, drama, drama, drama",HH,London,Lon
B18760127EStj,peHI,HENRIK IBSEN,peEStj,EDVARD STJERNSTRÖM,1876-01-27,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,peLStj,LOUISE (Lovisa Elisabeth) STJERNSTRÖM,,,"woHH, woKE, woSS","Hærmændene paa Helgeland, Kongs-Emnerne, Samfundets støtter","H1, KE, SS","drama, drama, drama",HH,"Kristiania, København, Stockholm","Kri, Kbh, Sthlm"
B18760205FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1876-02-05,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,"peEStj, peHD","CARL EDVARD STJERNSTRÖM, HOLGER HENRIK HERHOLDT DRACHMANN",,,"woKG, woHH, woSS","Kejser og Galilæer, Hærmændene paa Helgeland, Samfundets støtter","KG, H1, SS","drama, drama, drama",HH,,
B18760205EStj,peHI,HENRIK IBSEN,peEStj,EDVARD STJERNSTRÖM,1876-02-05,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,"peFH, peLStj","NIELS FREDERIK VILHELM HEGEL, LOUISE (Lovisa Elisabeth) STJERNSTRÖM",,,woHH,Hærmændene paa Helgeland,H1,drama,HH,Stockholm,Sthlm
B18760206JHT,peHI,HENRIK IBSEN,peJHT,JOHAN HERMAN THORESEN,1876-02-06,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,"peMAT, peSuI, peTK, peSiI","MARIE ANTOINETTE THORESEN, SUSANNA/SUZANNAH IBSEN, THOMAS KRAGH THORESEN, SIGURD IBSEN",,,"woSS, woKE, woHH","Samfundets støtter, Kongs-Emnerne, Hærmændene paa Helgeland","SS, KE, H1","drama, drama, drama",HH,"Telemarken, Stockholm, Tyrol","Tel, Sthlm, Ty"
B18760220NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1876-02-20,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,"peHL, peHJP","HARTVIG MARCUS LASSEN, HANS JACOB PREUS",,,woPG,Peer Gynt,PG,drama,,Kristiansand,Kris
B18760221HL,peHI,HENRIK IBSEN,peHL,HARTVIG LASSEN,1876-02-21,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,"peBB, pePLi","BJØRNSTJERNE MARTINIUS BJØRNSON, PAUL LINDAU",orgChrTh,CHRISTIANIA THEATER,"woPG, woHH","Peer Gynt, Hærmændene paa Helgeland","PG, H1","drama, drama",HH,"Norge, København, Stockholm, Tyskland","N, Kbh, Sthlm, D"
B18760226AR,peHI,HENRIK IBSEN,peAR,AUGUST RASMUSSEN,1876-02-26,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,,,,,"woHH, woSS","Hærmændene paa Helgeland, Samfundets støtter","H1, SS","drama, drama",HH,,
B18760305LJ,peHI,HENRIK IBSEN,peLJ,LUDVIG JOSEPHSON,1876-03-05,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,"peFGran, peSuI","FRANZ GRANDAUR, SUSANNA/SUZANNAH IBSEN",orgChrTh,CHRISTIANIA THEATER,"woPG, woHH","Peer Gynt, Hærmændene paa Helgeland","PG, H1","drama, drama",HH,,
Budat18760314JR,peHI,HENRIK IBSEN,peJR,JULIE RUHKOPF,1876-03-14,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,peSuI,SUSANNA/SUZANNAH IBSEN,,,woSS,Samfundets støtter,SS,drama,,Tyskland,D
B18760325TA,peHI,HENRIK IBSEN,peTA,THEODOR ACKERMANN,1876-03-25,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,,,,,woHH,Hærmændene paa Helgeland,H1,drama,HH,,
B18760327NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1876-03-27,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,,,,,"woPG, woHH, woDi, woBall","Peer Gynt, Hærmændene paa Helgeland, Digte, «Ballonbrev til en svensk dame»","PG, H1, Di, DiBallonbrev","drama, drama, dikt, dikt",HH,Warschau,War
B18760330EGr,peHI,HENRIK IBSEN,peEGr,EDVARD GRIEG,1876-03-30,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,,,orgChrTh,CHRISTIANIA THEATER,woPG,Peer Gynt,PG,drama,,"Stockholm, München, Tyrol","Sthlm, Mun, Ty"
Budat187603EP,peHI,HENRIK IBSEN,peEP,EILIF PETERSSEN,1876-03,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,"peJKr, peOBull","JOHAN JULIUS FERDINAND KRONBERG, OLE BORNEMANN BULL",,,,,,,,,
B18760411FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1876-04-11,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,,,,,"woPG, woHH","Peer Gynt, Hærmændene paa Helgeland","PG, H1","drama, drama",HH,,
Budat18760411NN_Igaar,peHI,HENRIK IBSEN,peNN,UKJENT MOTTAGER,1876-04-11,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,,,,,woHH,Hærmændene paa Helgeland,H1,drama,HH,,
B18760424ESta,peHI,HENRIK IBSEN,peESta,EMIL STANG,1876-04-24,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,,,orgStort,STORTINGET,,,,,,,
B18760428BurgT,peHI,HENRIK IBSEN,orgBurgT,BURGTHEATER,1876-04-28,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,,,,,woHH,Hærmændene paa Helgeland,H1,drama,HH,,
Budat187604JLo,peHI,HENRIK IBSEN,peJLo,JAKOB LØKKE,1876-04,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,peLu2,LUDVIG 2.,,,,,,,,,
B18760508JSt,peHI,HENRIK IBSEN,peJSt,PAUL STUB,1876-05-08,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,,,,,,,,,,,
B18760516CCG,peHI,HENRIK IBSEN,peCCG,CHRISTIAN GIEBELHAUSEN,1876-05-16,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,"peEGr, peLJ, peHL","EDVARD HAGERUP GRIEG, LUDVIG OSCAR JOSEPHSON, HARTVIG MARCUS LASSEN",orgChrTh,CHRISTIANIA THEATER,woPG,Peer Gynt,PG,drama,,,
B18760530FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1876-05-30,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,"peGeorgII, peEStj, peSuI, peHD","GEORG 2., CARL EDVARD STJERNSTRÖM, SUSANNA/SUZANNAH IBSEN, HOLGER HENRIK HERHOLDT DRACHMANN",,,woKE,Kongs-Emnerne,KE,drama,,"Berlin, München","Berl, Mun"
B18760614LJ,peHI,HENRIK IBSEN,peLJ,LUDVIG JOSEPHSON,1876-06-14,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,"peKAWi, peFGran, peRWag, peGeorgII, peCWo, peSuI","KRISTIAN ANASTAS WINTERHJELM/WINTER-HJELM, FRANZ GRANDAUR, WILHELM RICHARD WAGNER, GEORG 2., CHARLOTTE WOLTER, SUSANNA/SUZANNAH IBSEN","'orgChrTh, orgBurg'","CHRISTIANIA THEATER, BURGTHEATER","woKE, woHH","Kongs-Emnerne, Hærmændene paa Helgeland","KE, H1","drama, drama",HH,"Bayreuth, Meiningen, Schwerin, München","Bayr, Mei, Schw, Wien, Mun"
B18760624FvD,peHI,HENRIK IBSEN,peFvD,FRANZ DINGELSTEDT,1876-06-24,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,,,orgBurg,BURGTHEATER,,,,,,Wien,Wien
B18760627NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1876-06-27,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,peCH,CHRISTIAN MONSEN HAMMER,orgDagbl,DAGBLADET,woPG,Peer Gynt,PG,drama,,"Stockholm, München, Tyrol","Sthlm, Mun, Ty"
B18760706GeorgII,peHI,HENRIK IBSEN,peGeorgII,GEORG 2. AV SACHSEN-MEININGEN,1876-07-06,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,peEFra,HELENE FREIFRAU VON HELDBURG,,,,,,,,,
B18760707CH,peHI,HENRIK IBSEN,peCH,CHRISTIAN HAMMER,1876-07-07,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,peKongO2,OSCAR 2. (Oscar Fredrik),,,,,,,,,
B18760710NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1876-07-10,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,,,,,,,,,,,
B18760712ESta,peHI,HENRIK IBSEN,peESta,EMIL STANG,1876-07-12,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,peHJJ,HANS JACOB JENSEN,,,,,,,,"Sverig, Danmark, Tyskland, München, Tyrol","SE, Dk, D, Mun, Ty"
B18760715LJ,peHI,HENRIK IBSEN,peLJ,LUDVIG JOSEPHSON,1876-07-15,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,"peFGran, peRWag, peHLe","FRANZ GRANDAUR, WILHELM RICHARD WAGNER, HERMANN LEVI",,,,,,,,"Helsingfors, Kristiania, Passau, Bayreuth","Hel, Kri, Pas, Bayr"
B18760730ORK,peHI,HENRIK IBSEN,peORK,RICHARD KIERULF,1876-07-30,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,"peFGran, peKongO2, peKP, peHLe","FRANZ GRANDAUR, OSCAR 2. (Oscar Fredrik), KARL AUGUST FRANZ SALES PERFALL, HERMANN LEVI",,,,,,,,,
B18760801GB,peHI,HENRIK IBSEN,peGB,GEORG BRANDES,1876-08-01,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,peGBr,GERDA (Henriette) BRANDES,,,,,,,,"Berlin, Gossensass, Tyrol, København","Berl, Goss, Ty, Kbh"
